Key,File,Type,UsedInMainMenu,NoTranslate,english
DoughsR103_zombieJanitorFeral,entityclasses,Entity,,,Jayda the Unworthy and Fragrant
DoughsR1040_zombieBiker,entityclasses,Entity,,,Daniella the Deceitful
DoughsR1041_zombieSkateboarderRadiated,entityclasses,Entity,,,Bluebell Madonna the Completely Inhuman Radiated Thug
DoughsR1042_zombieLabFeral,entityclasses,Entity,,,Anson the Fortunate
DoughsR1043_zombieArleneFeral,entityclasses,Entity,,,Shay
DoughsR1044_zombieYoRadiated,entityclasses,Entity,,,Aydin the Revolting and Hypnotic
DoughsR1045_zombieFatCop,entityclasses,Entity,,,Mercy the Stereotyped
DoughsR1046_zombieBurnt,entityclasses,Entity,,,Matthew the Screeching
DoughsR1047_zombieWightRadiated,entityclasses,Entity,,,Briana the Pissed Radiated Wight
DoughsR1048_zombieBusinessManRadiated,entityclasses,Entity,,,Gracelyn the Acid and Itchy
DoughsR1049_zombieJanitorFeral,entityclasses,Entity,,,Adan
DoughsR104_zombieUtilityWorkerFeral,entityclasses,Entity,,,Tennessee
DoughsR1050_zombieUtilityWorkerFeral,entityclasses,Entity,,,Emanuel the Shaking
DoughsR1051_zombieSoldierFeral,entityclasses,Entity,,,Genius the Secretive and Stereotyped
DoughsR1052_zombieSteveRadiated,entityclasses,Entity,,,Chelsea the Tomorrow Shiny and Competent
DoughsR1053_zombieScreamerRadiated,entityclasses,Entity,,,Baylor
DoughsR1054_zombieJanitor,entityclasses,Entity,,,Hezekiah the Decayed Janitor
DoughsR1055_zombieJoeRadiated,entityclasses,Entity,,,Astrid the Very Complex Radiated Joe
DoughsR1056_zombieSoldier,entityclasses,Entity,,,Kaiya the Vulgar and Repulsive
DoughsR1057_zombieYo,entityclasses,Entity,,,Lailah
DoughsR1058_zombieBusinessManFeral,entityclasses,Entity,,,Shepherd the Strict and Tripping
DoughsR1059_zombieScreamerFeral,entityclasses,Entity,,,Drifter the Really Rank Feral Screamer
DoughsR105_zombieSoldierFeral,entityclasses,Entity,,,Dream the Treacherous Feral Soldier
DoughsR1060_zombieBoe,entityclasses,Entity,,,Corinne the Rightfully Subsequent
DoughsR1061_zombieUtilityWorkerRadiated,entityclasses,Entity,,,Gin the Future and Webbed
DoughsR1062_zombieLumberjackRadiated,entityclasses,Entity,,,Elodie the Insubstantial
DoughsR1063_zombieNurseRadiated,entityclasses,Entity,,,Kynlee the Mysteriously Tense Radiated Nurse
DoughsR1064_zombieFatHawaiianFeral,entityclasses,Entity,,,Slider the Shaky
DoughsR1065_zombieSpiderRadiated,entityclasses,Entity,,,Malachi the Ashen and Really Loose
DoughsR1066_zombieJanitorRadiated,entityclasses,Entity,,,Nemo the Commonly Hospitable
DoughsR1067_zombieSoldierRadiated,entityclasses,Entity,,,Kynlee the Inexcusable
DoughsR1068_zombieBikerFeral,entityclasses,Entity,,,Birdie the Very Bad
DoughsR1069_zombieMoeRadiated,entityclasses,Entity,,,Bethany
DoughsR106_zombieSteveRadiated,entityclasses,Entity,,,Edwin the Unripe Radiated Steve
DoughsR1070_zombieBurntFeral,entityclasses,Entity,,,Lyanna the Dirty Feral Burnt
DoughsR1071_zombieLab,entityclasses,Entity,,,Jocelyn the Severe and Insanely Creepy
DoughsR1072_zombieMaleHazmatRadiated,entityclasses,Entity,,,Peaches the Furry
DoughsR1073_zombieSpider,entityclasses,Entity,,,Walker the Unfortunate and Starry
DoughsR1074_zombiePartyGirlFeral,entityclasses,Entity,,,Allyson the Superior and Sandy
DoughsR1075_zombiePartyGirl,entityclasses,Entity,,,Erika the Naturally Joint and Highly Disappointing
DoughsR1076_zombieArlene,entityclasses,Entity,,,Ford the Steadfast Arlene
DoughsR1077_zombieLumberjackFeral,entityclasses,Entity,,,Bethany the Upright Ghoulish and Tender
DoughsR1078_zombieMoe,entityclasses,Entity,,,Avis the Dimwitted
DoughsR1079_zombieNurse,entityclasses,Entity,,,Cornelius the Leslightly Virtual Nurse
DoughsR107_zombieScreamerRadiated,entityclasses,Entity,,,Noel the Exactly Malformed and Painfully Honest
DoughsR1080_zombieSkateboarder,entityclasses,Entity,,,Thalia the Decimal Thug
DoughsR1081_zombieSteveCrawler,entityclasses,Entity,,,Santana the Savage
DoughsR1082_zombieFatCopFeral,entityclasses,Entity,,,Callan the Monstrous Feral Cop
DoughsR1083_zombieLabRadiated,entityclasses,Entity,,,Hana the Intrepid and Shrill
DoughsR1084_zombieMaleHazmat,entityclasses,Entity,,,Tippy the Queerly Delectable and Secret
DoughsR1085_zombieDemolition,entityclasses,Entity,,,Festus the Atrocious Demolition
DoughsR1086_zombieYoFeral,entityclasses,Entity,,,Callahan the Gracefully Striking and Really Shameless
DoughsR1087_zombieTomClarkRadiated,entityclasses,Entity,,,Dior the Taboo Radiated Tom Clark
DoughsR1088_zombieSteveFeral,entityclasses,Entity,,,Lainey the Disturbed
DoughsR1089_zombieFatHawaiianRadiated,entityclasses,Entity,,,Giselle the Free-loading
DoughsR108_zombieJanitor,entityclasses,Entity,,,Keno the Very Dead and Humming
DoughsR1090_zombiePartyGirlRadiated,entityclasses,Entity,,,Worm the Potentially Obviously Friendless Radiated Party Girl
DoughsR1091_zombieJoe,entityclasses,Entity,,,Jamari
DoughsR1092_zombieMaleHazmatFeral,entityclasses,Entity,,,Clark
DoughsR1093_zombieMutatedFeral,entityclasses,Entity,,,Zachary the Greedily Successful Feral Mutated
DoughsR1094_zombieWightFeral,entityclasses,Entity,,,Fox
DoughsR1095_zombieMarleneFeral,entityclasses,Entity,,,Skyla the Insanely Creepy Feral Marlene
DoughsR1096_zombieArleneRadiated,entityclasses,Entity,,,Lilyana the Easily Startled
DoughsR1097_zombieBoeRadiated,entityclasses,Entity,,,Prankster the Loosely Infuriating Radiated Boe
DoughsR1098_zombieLumberjack,entityclasses,Entity,,,Dawn the Concerned
DoughsR1099_zombieScreamer,entityclasses,Entity,,,Dandy the Dire Screamer
DoughsR109_zombieJoeRadiated,entityclasses,Entity,,,Tilley the Putrid
DoughsR10_zombieLabFeral,entityclasses,Entity,,,Huckleberry the Cold-hearted Feral Lab Worker
DoughsR1100_zombieDarleneFeral,entityclasses,Entity,,,Crew the Tedious
DoughsR1101_zombieDarlene,entityclasses,Entity,,,Thaddeus the Warlike Darlene
DoughsR1102_zombieBusinessMan,entityclasses,Entity,,,Champ
DoughsR1103_zombieNurseFeral,entityclasses,Entity,,,Mitchell the Truly Scratchy Feral Nurse
DoughsR1104_zombieFatHawaiian,entityclasses,Entity,,,Maria
DoughsR1105_zombieSpiderFeral,entityclasses,Entity,,,Dora the Sane Feral Spider
DoughsR1106_zombieMutated,entityclasses,Entity,,,Isabela the Gooey and Addicted
DoughsR1107_zombieMoeFeral,entityclasses,Entity,,,Gemma the Visible
DoughsR1108_zombieFemaleFatRadiated,entityclasses,Entity,,,Houdini the Warmly Friendly Radiated Big Momma
DoughsR1109_zombieMarlene,entityclasses,Entity,,,Paisley the Queerly Totally Smelly and Steep
DoughsR110_zombieSoldier,entityclasses,Entity,,,Whitney the Briefly Tasteful Soldier
DoughsR1110_zombieUtilityWorker,entityclasses,Entity,,,Cole the Growling and Reprehensible
DoughsR1111_zombieDarleneRadiated,entityclasses,Entity,,,Minot the Idle Radiated Darlene
DoughsR1112_zombieSteve,entityclasses,Entity,,,Cayson the Really Naughty and Pestilent
DoughsR1113_zombieBurntRadiated,entityclasses,Entity,,,Marlon
DoughsR1114_zombieTomClarkFeral,entityclasses,Entity,,,Ellington
DoughsR1115_zombieMutatedRadiated,entityclasses,Entity,,,Lily
DoughsR1116_zombieFemaleFat,entityclasses,Entity,,,Eugene the Scant Big Momma
DoughsR1117_zombieJoeFeral,entityclasses,Entity,,,Dina the Impressionable and Whiny
DoughsR1118_zombieBikerRadiated,entityclasses,Entity,,,Cricket the Tart
DoughsR1119_zombieMarleneRadiated,entityclasses,Entity,,,Nemo
DoughsR111_zombieYo,entityclasses,Entity,,,Kamilah the Lightly Subsequent and Obviously Bitter
DoughsR1120_zombieSteveCrawlerFeral,entityclasses,Entity,,,Kamden the Serpentine
DoughsR1121_zombieFatCopRadiated,entityclasses,Entity,,,Stix the Sentimental
DoughsR1122_zombieSkateboarderFeral,entityclasses,Entity,,,Annapolis the Suddenly Daffy
DoughsR1123_zombieFemaleFatFeral,entityclasses,Entity,,,Aliya the Taint Discovering Feral Big Momma
DoughsR1124_zombieTomClark,entityclasses,Entity,,,Seeka the Jubilant
DoughsR1125_zombieBoeFeral,entityclasses,Entity,,,Valeria the Very Mean and Infamous
DoughsR1126_zombieBiker,entityclasses,Entity,,,Prairie the Defiantly Bull Headed
DoughsR1127_zombieSkateboarderRadiated,entityclasses,Entity,,,Moises the Ungrateful and Fiery
DoughsR1128_zombieLabFeral,entityclasses,Entity,,,Marissa
DoughsR1129_zombieArleneFeral,entityclasses,Entity,,,Hashtag the Fart Collecting and Troubled
DoughsR112_zombieBusinessManFeral,entityclasses,Entity,,,Maxton the Embarrassed To the Bone Feral Businessman
DoughsR1130_zombieYoRadiated,entityclasses,Entity,,,Zane the Imaginative Radiated Yo
DoughsR1131_zombieFatCop,entityclasses,Entity,,,Veda the Freezing Cop
DoughsR1132_zombieBurnt,entityclasses,Entity,,,Terry the Immaculate Burnt
DoughsR1133_zombieWightRadiated,entityclasses,Entity,,,Pharoah the Potentially Striking and Convincing
DoughsR1134_zombieBusinessManRadiated,entityclasses,Entity,,,Pierce the Flirting Radiated Businessman
DoughsR1135_zombieJanitorFeral,entityclasses,Entity,,,Alejandra the Shaky and Compassionate
DoughsR1136_zombieUtilityWorkerFeral,entityclasses,Entity,,,Irene the Separately Thoughtless Feral Utility Worker
DoughsR1137_zombieSoldierFeral,entityclasses,Entity,,,Eloise the Severe and Abashed
DoughsR1138_zombieSteveRadiated,entityclasses,Entity,,,Raul the Willfully Harmful
DoughsR1139_zombieScreamerRadiated,entityclasses,Entity,,,Amara
DoughsR113_zombieScreamerFeral,entityclasses,Entity,,,Alani the Stylish Feral Screamer
DoughsR1140_zombieJanitor,entityclasses,Entity,,,Duster the Colorful
DoughsR1141_zombieJoeRadiated,entityclasses,Entity,,,Neptune the Successfully Tender and Instructive
DoughsR1142_zombieSoldier,entityclasses,Entity,,,Edgar the Ferociously Sad Soldier
DoughsR1143_zombieYo,entityclasses,Entity,,,Greyson the Especially Tragically Hilarious and Creepy
DoughsR1144_zombieBusinessManFeral,entityclasses,Entity,,,Jacqueline the Imaginary and Nauseous
DoughsR1145_zombieScreamerFeral,entityclasses,Entity,,,Aya the Illiterate and Scornful
DoughsR1146_zombieBoe,entityclasses,Entity,,,Bruno the Hastily Guilty Boe
DoughsR1147_zombieUtilityWorkerRadiated,entityclasses,Entity,,,Maxim the Immense
DoughsR1148_zombieLumberjackRadiated,entityclasses,Entity,,,Justin the Daring
DoughsR1149_zombieNurseRadiated,entityclasses,Entity,,,Baaja the Accessible
DoughsR114_zombieBoe,entityclasses,Entity,,,Hezekiah the Rebellious Boe
DoughsR1150_zombieFatHawaiianFeral,entityclasses,Entity,,,Levaeh the Hyper Miserable
DoughsR1151_zombieSpiderRadiated,entityclasses,Entity,,,Samson
DoughsR1152_zombieJanitorRadiated,entityclasses,Entity,,,Luisa the Superior
DoughsR1153_zombieSoldierRadiated,entityclasses,Entity,,,Ahmed the Scholarly
DoughsR1154_zombieBikerFeral,entityclasses,Entity,,,Cricket the Overconfidently Grey
DoughsR1155_zombieMoeRadiated,entityclasses,Entity,,,Trinket the Grumpy and Very Awful
DoughsR1156_zombieBurntFeral,entityclasses,Entity,,,Ian the Really Naughty
DoughsR1157_zombieLab,entityclasses,Entity,,,Huckleberry the Ironclad and Considerate
DoughsR1158_zombieMaleHazmatRadiated,entityclasses,Entity,,,Jaxen the Very Unholy Radiated Hazmat
DoughsR1159_zombieSpider,entityclasses,Entity,,,Leonardo
DoughsR115_zombieUtilityWorkerRadiated,entityclasses,Entity,,,Paula the Super Lame Radiated Utility Worker
DoughsR1160_zombiePartyGirlFeral,entityclasses,Entity,,,Melvin the Stiff Feral Party Girl
DoughsR1161_zombiePartyGirl,entityclasses,Entity,,,Emma the Staking Party Girl
DoughsR1162_zombieArlene,entityclasses,Entity,,,Sienna the Gross and Inappropriately Harsh
DoughsR1163_zombieLumberjackFeral,entityclasses,Entity,,,Cyrus the Nervously Hushed
DoughsR1164_zombieMoe,entityclasses,Entity,,,Honor the Irresponsible Moe
DoughsR1165_zombieNurse,entityclasses,Entity,,,Theodora the Oddly Way Too Controlling Nurse
DoughsR1166_zombieSkateboarder,entityclasses,Entity,,,Godly the Illustrious Thug
DoughsR1167_zombieSteveCrawler,entityclasses,Entity,,,Afrika the Disrespectful and Second
DoughsR1168_zombieFatCopFeral,entityclasses,Entity,,,Harmoni the Innocently Scant and Frisky
DoughsR1169_zombieLabRadiated,entityclasses,Entity,,,Dorothy the Loudly Groovy and Profane
DoughsR116_zombieLumberjackRadiated,entityclasses,Entity,,,Melody the Gladly Thick Radiated Lumberjack
DoughsR1170_zombieMaleHazmat,entityclasses,Entity,,,Kinley the Suburban and Stinky
DoughsR1171_zombieDemolition,entityclasses,Entity,,,Rain
DoughsR1172_zombieYoFeral,entityclasses,Entity,,,Zoie the Gripping
DoughsR1173_zombieTomClarkRadiated,entityclasses,Entity,,,Righty
DoughsR1174_zombieSteveFeral,entityclasses,Entity,,,Michelle the Sweetly Very Tactful Feral Steve
DoughsR1175_zombieFatHawaiianRadiated,entityclasses,Entity,,,Reno the Cheap Radiated Tourist
DoughsR1176_zombiePartyGirlRadiated,entityclasses,Entity,,,Coral the Vaguely Gripping
DoughsR1177_zombieJoe,entityclasses,Entity,,,Reggie the Hurtful
DoughsR1178_zombieMaleHazmatFeral,entityclasses,Entity,,,Tucker the Angry
DoughsR1179_zombieMutatedFeral,entityclasses,Entity,,,Valerie the Tomorrow Selective and Halfwitted
DoughsR117_zombieNurseRadiated,entityclasses,Entity,,,Caden the High-end and Coherent
DoughsR1180_zombieWightFeral,entityclasses,Entity,,,Kabir the Stiff and Warped
DoughsR1181_zombieMarleneFeral,entityclasses,Entity,,,Nasir the Fart Collecting Feral Marlene
DoughsR1182_zombieArleneRadiated,entityclasses,Entity,,,Cullen the Dangerous Radiated Arlene
DoughsR1183_zombieBoeRadiated,entityclasses,Entity,,,Khari the Zestily Shallow and Grey
DoughsR1184_zombieLumberjack,entityclasses,Entity,,,Julien the Searchingly Futuristic Lumberjack
DoughsR1185_zombieScreamer,entityclasses,Entity,,,Xiomara the Crushing and Cocky
DoughsR1186_zombieDarleneFeral,entityclasses,Entity,,,Maeve
DoughsR1187_zombieDarlene,entityclasses,Entity,,,Pharoah the Dreadful Darlene
DoughsR1188_zombieBusinessMan,entityclasses,Entity,,,Magnolia the Demonic Businessman
DoughsR1189_zombieNurseFeral,entityclasses,Entity,,,Wren the Seeping Feral Nurse
DoughsR118_zombieFatHawaiianFeral,entityclasses,Entity,,,Harold the Greatly Territorial Feral Tourist
DoughsR1190_zombieFatHawaiian,entityclasses,Entity,,,Utah the Wonderfully Stunning and Tasty
DoughsR1191_zombieSpiderFeral,entityclasses,Entity,,,Turner the Very Perverted
DoughsR1192_zombieMutated,entityclasses,Entity,,,Alfie the Stimulating
DoughsR1193_zombieMoeFeral,entityclasses,Entity,,,Kiddo the Impassioned
DoughsR1194_zombieFemaleFatRadiated,entityclasses,Entity,,,Dominator the Screwed-up and Sexy
DoughsR1195_zombieMarlene,entityclasses,Entity,,,Gianni the Ironclad
DoughsR1196_zombieUtilityWorker,entityclasses,Entity,,,Laurel the Bitchy and Grubby
DoughsR1197_zombieDarleneRadiated,entityclasses,Entity,,,Corinne the Heavily Tedious
DoughsR1198_zombieSteve,entityclasses,Entity,,,Reginald the Zestfully Inconsequential and Waiting
DoughsR1199_zombieBurntRadiated,entityclasses,Entity,,,Otto the Virtuous Radiated Burnt
DoughsR119_zombieSpiderRadiated,entityclasses,Entity,,,Slinky the Fortunate Radiated Spider
DoughsR11_zombieArleneFeral,entityclasses,Entity,,,Alexandria the Especially Academic and Staid
DoughsR1200_zombieTomClarkFeral,entityclasses,Entity,,,Malik
DoughsR1201_zombieMutatedRadiated,entityclasses,Entity,,,Cabaret the Second-hand Radiated Mutated
DoughsR1202_zombieFemaleFat,entityclasses,Entity,,,Vivienne
DoughsR1203_zombieJoeFeral,entityclasses,Entity,,,Quest the Disappointing Feral Joe
DoughsR1204_zombieBikerRadiated,entityclasses,Entity,,,Jayla the Wanting Radiated Biker
DoughsR1205_zombieMarleneRadiated,entityclasses,Entity,,,Hugo the Swiftly Staking
DoughsR1206_zombieSteveCrawlerFeral,entityclasses,Entity,,,Ruth
DoughsR1207_zombieFatCopRadiated,entityclasses,Entity,,,Arya the Insistent
DoughsR1208_zombieSkateboarderFeral,entityclasses,Entity,,,Toodles the Bad Feral Thug
DoughsR1209_zombieFemaleFatFeral,entityclasses,Entity,,,Yusuf
DoughsR120_zombieJanitorRadiated,entityclasses,Entity,,,James the Seemly Radiated Janitor
DoughsR1210_zombieTomClark,entityclasses,Entity,,,Marcos the Terrible and Flawed
DoughsR1211_zombieBoeFeral,entityclasses,Entity,,,Delmonico the Exactly Self-centered and Jagged
DoughsR1212_zombieBiker,entityclasses,Entity,,,Paislee the Greedy
DoughsR1213_zombieSkateboarderRadiated,entityclasses,Entity,,,Bandy the Strict and Tacit
DoughsR1214_zombieLabFeral,entityclasses,Entity,,,Alani the Satisfying Feral Lab Worker
DoughsR1215_zombieArleneFeral,entityclasses,Entity,,,Tavi the Grizzled
DoughsR1216_zombieYoRadiated,entityclasses,Entity,,,Jesiah the Insane Radiated Yo
DoughsR1217_zombieFatCop,entityclasses,Entity,,,Cody the Terrifying Cop
DoughsR1218_zombieBurnt,entityclasses,Entity,,,Rory the Secretive and Unsuitable
DoughsR1219_zombieWightRadiated,entityclasses,Entity,,,Addison
DoughsR121_zombieSoldierRadiated,entityclasses,Entity,,,Umber the Offensively Cluttered and Bull-headed
DoughsR1220_zombieBusinessManRadiated,entityclasses,Entity,,,Jacob
DoughsR1221_zombieJanitorFeral,entityclasses,Entity,,,Cecilia the Confused
DoughsR1222_zombieUtilityWorkerFeral,entityclasses,Entity,,,Aidan the Stupendous Feral Utility Worker
DoughsR1223_zombieSoldierFeral,entityclasses,Entity,,,Adlai the Oddly Superior
DoughsR1224_zombieSteveRadiated,entityclasses,Entity,,,Spencer
DoughsR1225_zombieScreamerRadiated,entityclasses,Entity,,,Violet the Zesty and Acidic
DoughsR1226_zombieJanitor,entityclasses,Entity,,,Ameer the Wan and Rotten
DoughsR1227_zombieJoeRadiated,entityclasses,Entity,,,Amber the Squeamish and Teeming
DoughsR1228_zombieSoldier,entityclasses,Entity,,,Holly the Creepy Soldier
DoughsR1229_zombieYo,entityclasses,Entity,,,Nash the Very Dumb and Idle
DoughsR122_zombieBikerFeral,entityclasses,Entity,,,Koda the Supreme
DoughsR1230_zombieBusinessManFeral,entityclasses,Entity,,,Phoebe the Disrespectful Feral Businessman
DoughsR1231_zombieScreamerFeral,entityclasses,Entity,,,Kirby the Frivolous
DoughsR1232_zombieBoe,entityclasses,Entity,,,Audrey the Grumpy and Taboo
DoughsR1233_zombieUtilityWorkerRadiated,entityclasses,Entity,,,Tarzan the Full and Witless
DoughsR1234_zombieLumberjackRadiated,entityclasses,Entity,,,Cannon the Subsequent Radiated Lumberjack
DoughsR1235_zombieNurseRadiated,entityclasses,Entity,,,Cairo the Shy
DoughsR1236_zombieFatHawaiianFeral,entityclasses,Entity,,,Kairi the Reprehensible and Harmful
DoughsR1237_zombieSpiderRadiated,entityclasses,Entity,,,Lisa the Hysterical Radiated Spider
DoughsR1238_zombieJanitorRadiated,entityclasses,Entity,,,Anthony the Lurid Radiated Janitor
DoughsR1239_zombieSoldierRadiated,entityclasses,Entity,,,Skyla the Willfully Jazzy and Way Too Controlling
DoughsR123_zombieMoeRadiated,entityclasses,Entity,,,Hercules the Rudely Acceptable Radiated Moe
DoughsR1240_zombieBikerFeral,entityclasses,Entity,,,Harrison the Cheap and Wan
DoughsR1241_zombieMoeRadiated,entityclasses,Entity,,,Nash the Helplessly Invincible
DoughsR1242_zombieBurntFeral,entityclasses,Entity,,,Colter the Absolute
DoughsR1243_zombieLab,entityclasses,Entity,,,Zeus
DoughsR1244_zombieMaleHazmatRadiated,entityclasses,Entity,,,Amiyah the Curiously Merciless and Wanting
DoughsR1245_zombieSpider,entityclasses,Entity,,,Emmie the Malicious
DoughsR1246_zombiePartyGirlFeral,entityclasses,Entity,,,Alaiya the Unnecessarily Pissed Off and Webbed
DoughsR1247_zombiePartyGirl,entityclasses,Entity,,,Raymond the Crushing Party Girl
DoughsR1248_zombieArlene,entityclasses,Entity,,,Avis the Daintily Immaculate
DoughsR1249_zombieLumberjackFeral,entityclasses,Entity,,,Torro the Queerly Inexperienced Feral Lumberjack
DoughsR124_zombieBurntFeral,entityclasses,Entity,,,Royce the Excitedly Rattling Feral Burnt
DoughsR1250_zombieMoe,entityclasses,Entity,,,Kelly the Smoothly Steel and Infuriating
DoughsR1251_zombieNurse,entityclasses,Entity,,,Giselle the Woefully Waggish Nurse
DoughsR1252_zombieSkateboarder,entityclasses,Entity,,,Freya
DoughsR1253_zombieSteveCrawler,entityclasses,Entity,,,Londyn the Tacit
DoughsR1254_zombieFatCopFeral,entityclasses,Entity,,,Cecil the Damaged and Mischievous
DoughsR1255_zombieLabRadiated,entityclasses,Entity,,,Adam the Very Impolite Radiated Lab Worker
DoughsR1256_zombieMaleHazmat,entityclasses,Entity,,,Patches the Enchanted and Inconclusive
DoughsR1257_zombieDemolition,entityclasses,Entity,,,Mia
DoughsR1258_zombieYoFeral,entityclasses,Entity,,,Ryleigh
DoughsR1259_zombieTomClarkRadiated,entityclasses,Entity,,,Vera the Fully Impure
DoughsR125_zombieLab,entityclasses,Entity,,,Zoey the Sympathetically Stiff and Noxious
DoughsR1260_zombieSteveFeral,entityclasses,Entity,,,Jazmine the Fumbling
DoughsR1261_zombieFatHawaiianRadiated,entityclasses,Entity,,,Ansel
DoughsR1262_zombiePartyGirlRadiated,entityclasses,Entity,,,Milo
DoughsR1263_zombieJoe,entityclasses,Entity,,,Adaline the Joyfully Watchful
DoughsR1264_zombieMaleHazmatFeral,entityclasses,Entity,,,Zuri the Painful Feral Hazmat
DoughsR1265_zombieMutatedFeral,entityclasses,Entity,,,Kiara
DoughsR1266_zombieWightFeral,entityclasses,Entity,,,Kansas the Gladly Afflicted and Juvenile
DoughsR1267_zombieMarleneFeral,entityclasses,Entity,,,Marlo the Acoustic
DoughsR1268_zombieArleneRadiated,entityclasses,Entity,,,Vye Brator the Unethically Zombie Like Radiated Arlene
DoughsR1269_zombieBoeRadiated,entityclasses,Entity,,,Durango the High-end and Flawed
DoughsR126_zombieMaleHazmatRadiated,entityclasses,Entity,,,Makenzie the Totally Bitchy
DoughsR1270_zombieLumberjack,entityclasses,Entity,,,Kai the Heavily Satisfying
DoughsR1271_zombieScreamer,entityclasses,Entity,,,Cassandra
DoughsR1272_zombieDarleneFeral,entityclasses,Entity,,,Rex the Generously Imperfect and Painful
DoughsR1273_zombieDarlene,entityclasses,Entity,,,Jaziel the Rank
DoughsR1274_zombieBusinessMan,entityclasses,Entity,,,Hombre the Diligently Tragically Hilarious
DoughsR1275_zombieNurseFeral,entityclasses,Entity,,,Rio the Delayed
DoughsR1276_zombieFatHawaiian,entityclasses,Entity,,,Millie the Confused
DoughsR1277_zombieSpiderFeral,entityclasses,Entity,,,Elaina the Unworthy and Peculiar
DoughsR1278_zombieMutated,entityclasses,Entity,,,Walker the Mostly Cloudy
DoughsR1279_zombieMoeFeral,entityclasses,Entity,,,Belle the Immaculate Feral Moe
DoughsR127_zombieSpider,entityclasses,Entity,,,Athena
DoughsR1280_zombieFemaleFatRadiated,entityclasses,Entity,,,Hassan the Tall Radiated Big Momma
DoughsR1281_zombieMarlene,entityclasses,Entity,,,Astrid the Perverted
