Key,File,Type,UsedInMainMenu,NoTranslate,english
DoughsR1068_zombieMarleneRadiated,entityclasses,Entity,,,Ariana the Pathetic
DoughsR1069_zombieCheerleaderFeral,entityclasses,Entity,,,Elina the Grouchy Feral Cheerleader Zombie
DoughsR106_zombieMoeRadiated,entityclasses,Entity,,,Ariah the Anxiously Blathering
DoughsR1070_zombieLabRadiated,entityclasses,Entity,,,Picalo the Sweltering
DoughsR1071_zombieOldTimerRadiated,entityclasses,Entity,,,Baylor the Shimmering
DoughsR1072_zombieDarleneRadiated,entityclasses,Entity,,,Wilson the Quickly Sorry
DoughsR1073_zombieJanitorRadiated,entityclasses,Entity,,,Jeremy the Dreamily Stylish
DoughsR1074_zombieSnow,entityclasses,Entity,,,Gideon the Very Impolite
DoughsR1075_zombieBusinessMan,entityclasses,Entity,,,Punk the Inadequate
DoughsR1076_zombieSoldierFeral,entityclasses,Entity,,,Rhapsody the Repeatedly Frantic
DoughsR1077_zombieBurnt,entityclasses,Entity,,,Princess the Distressed Burn Victim
DoughsR1078_zombieFatCopFeral,entityclasses,Entity,,,Amora the Gross
DoughsR1079_zombieJanitorFeral,entityclasses,Entity,,,Yadiel the Scornful
DoughsR107_zombieSoldierRadiated,entityclasses,Entity,,,Isaiah the Careless and Judicious
DoughsR1080_zombieUtilityWorkerFeral,entityclasses,Entity,,,Ivy the Very Absurd
DoughsR1081_zombieCheerleaderRadiated,entityclasses,Entity,,,Mercer the Inborn
DoughsR1082_zombieBoeRadiated,entityclasses,Entity,,,Diesel
DoughsR1083_zombieWightFeral,entityclasses,Entity,,,Bridge the Mysteriously Combative and Tasteless
DoughsR1084_zombieSteveFeral,entityclasses,Entity,,,Dino the Stubborn
DoughsR1085_zombieArlene,entityclasses,Entity,,,Eliel
DoughsR1086_zombieDarleneFeral,entityclasses,Entity,,,Dane the Inborn
DoughsR1087_zombieMarleneFeral,entityclasses,Entity,,,Adrianna the Pungent Feral Woman
DoughsR1088_zombieFemaleFat,entityclasses,Entity,,,Baylee the Famously Shut Hungry Zombie
DoughsR1089_zombieCheerleader,entityclasses,Entity,,,Gidget
DoughsR108_zombieBusinessManFeral,entityclasses,Entity,,,Brantley the Imminent Feral Zombie Businessman
DoughsR1090_zombieMoeRadiated,entityclasses,Entity,,,Rodeo the Openly Shivering
DoughsR1091_zombieSoldierRadiated,entityclasses,Entity,,,Antonella the Wacko Bonkers
DoughsR1092_zombieBusinessManFeral,entityclasses,Entity,,,Tango
DoughsR1093_zombieScreamerRadiated,entityclasses,Entity,,,Madeleine the Malicious
DoughsR1094_zombieFarmerFeral,entityclasses,Entity,,,Layton the Very Dumb
DoughsR1095_zombieSkateboarderRadiated,entityclasses,Entity,,,Analia the Deliberately Pathetic
DoughsR1096_zombieSnowFeral,entityclasses,Entity,,,Amara the Abortive and Resentful
DoughsR1097_zombieSpiderFeral,entityclasses,Entity,,,Virginia the Vastly Powerfully Stinky
DoughsR1098_zombieMaleHazmat,entityclasses,Entity,,,Molly the Haunted and Statuesque
DoughsR1099_zombieWightRadiated,entityclasses,Entity,,,Isaiah the Sick and Infuriating
DoughsR109_zombieScreamerRadiated,entityclasses,Entity,,,Tobias the Tame and Unknown
DoughsR10_zombieSoldierFeral,entityclasses,Entity,,,Kailani the Tedious Feral Soldier
DoughsR1100_zombieSteveRadiated,entityclasses,Entity,,,Whisper the Daily Embarrassed To the Bone and Deep
DoughsR1101_zombieSkateboarderFeral,entityclasses,Entity,,,Gia
DoughsR1102_zombieSteve,entityclasses,Entity,,,Bowen the Corpselike
DoughsR1103_zombieSkateboarder,entityclasses,Entity,,,Elyse
DoughsR1104_zombieJoeRadiated,entityclasses,Entity,,,Maisie the Loftily Fuzzy
DoughsR1105_zombieArleneRadiated,entityclasses,Entity,,,Kadence
DoughsR1106_legendaryZombieLab,entityclasses,Entity,,,Phillip the Dishonest
DoughsR1107_zombieFatCop,entityclasses,Entity,,,Baylor the Tacit and Inappropriately Harsh
DoughsR1108_zombieYoFeral,entityclasses,Entity,,,Joni the Worriedly Separate
DoughsR1109_zombieJoe,entityclasses,Entity,,,Ridley the Tearful Festering Cadaver
DoughsR110_zombieFarmerFeral,entityclasses,Entity,,,Brian the Gruely Boring
DoughsR1110_zombieFemaleFatFeral,entityclasses,Entity,,,Serendipity the Overconfidently Shy Feral Hungry Zombie
DoughsR1111_zombieFemaleFatRadiated,entityclasses,Entity,,,Alonso the Shrilly Irate
DoughsR1112_zombieSoldier,entityclasses,Entity,,,Gideon the Bravely Tragic and Compassionate
DoughsR1113_zombieYo,entityclasses,Entity,,,Jackson the Shyly Reprehensible Rotting Carcass
DoughsR1114_zombieScreamerFeral,entityclasses,Entity,,,Jazzy
DoughsR1115_zombieSpiderRadiated,entityclasses,Entity,,,Kieran the Abrasive and Squeaky
DoughsR1116_zombieNurse,entityclasses,Entity,,,Kodiak the Sweetly Unlined and Sharp
DoughsR1117_zombieStripperFeral,entityclasses,Entity,,,Everest the Lousy
DoughsR1118_zombieJoeFeral,entityclasses,Entity,,,Harlan the Disappointing Feral Cadaver
DoughsR1119_zombieSteveCrawler,entityclasses,Entity,,,Kamryn
DoughsR111_zombieSkateboarderRadiated,entityclasses,Entity,,,Gary
DoughsR1120_zombieOldTimer,entityclasses,Entity,,,Jumper the Loudly Unsuitable
DoughsR1121_zombieDemolition,entityclasses,Entity,,,Henrik the Savage
DoughsR1122_zombieBiker,entityclasses,Entity,,,Brycen the Cold Zombie Biker
DoughsR1123_zombieSteveCrawlerFeral,entityclasses,Entity,,,Alec the Wisely Boring and Awful
DoughsR1124_zombieJanitor,entityclasses,Entity,,,Harrison the Horrible and Furry
DoughsR1125_legendaryZombieBusinessMan,entityclasses,Entity,,,Digby
DoughsR1126_zombieMarlene,entityclasses,Entity,,,Jovanni the Hourly Adaptable
DoughsR1127_zombieBikerRadiated,entityclasses,Entity,,,Gidget the Stealthily Coherent
DoughsR1128_zombieArleneFeral,entityclasses,Entity,,,Mariam
DoughsR1129_zombieDarlene,entityclasses,Entity,,,Madalyn the Clearly Lame
DoughsR112_zombieSnowFeral,entityclasses,Entity,,,Stretch the Foolishly Infinitely Sad and Instinctive
DoughsR1130_zombieFatHawaiianFeral,entityclasses,Entity,,,Alfredo the Boldly Shrill Feral Tourist
DoughsR1131_zombieYoRadiated,entityclasses,Entity,,,Hugh the Weird
DoughsR1132_zombieSpider,entityclasses,Entity,,,Timothy the In Denial and Bewitching
DoughsR1133_zombieUtilityWorker,entityclasses,Entity,,,Iker the Hurt
DoughsR1134_zombieMoe,entityclasses,Entity,,,Nero the Ungrateful
DoughsR1135_zombieNurseFeral,entityclasses,Entity,,,Tomas
DoughsR1136_zombieBoe,entityclasses,Entity,,,Curtis the Rarely Thick and Cheap
DoughsR1137_zombieFootballPlayer,entityclasses,Entity,,,Julissa
DoughsR1138_zombieLabFeral,entityclasses,Entity,,,Holland the Intentional
DoughsR1139_zombieFatCopRadiated,entityclasses,Entity,,,Crew the Shivering and Infamous
DoughsR113_zombieSpiderFeral,entityclasses,Entity,,,Babe the Fumbling
DoughsR1140_zombieOldTimerFeral,entityclasses,Entity,,,Hudson the Shyly Kinda Decayed
DoughsR1141_zombieFarmer,entityclasses,Entity,,,Ruby
DoughsR1142_zombieScreamer,entityclasses,Entity,,,Luz the Correctly Low and Defeated
DoughsR1143_zombieMoeFeral,entityclasses,Entity,,,Hazel the Lame
DoughsR1144_zombieStripper,entityclasses,Entity,,,Camryn the Sort Of Cheap Zombie Stripper
DoughsR1145_legendaryZombieUtilityWorker,entityclasses,Entity,,,Mikayla the Monthly Acoustic
DoughsR1146_zombieFatHawaiian,entityclasses,Entity,,,Malaya the Reckless and Rattling
DoughsR1147_zombieBoeFeral,entityclasses,Entity,,,Victory the Sorry
DoughsR1148_zombieBikerFeral,entityclasses,Entity,,,Derp the Very Unholy
DoughsR1149_zombieLab,entityclasses,Entity,,,Leyla
DoughsR114_zombieMaleHazmat,entityclasses,Entity,,,Polo the Internet Worthy
DoughsR1150_zombieMarleneRadiated,entityclasses,Entity,,,Vivian the Naughty
DoughsR1151_zombieCheerleaderFeral,entityclasses,Entity,,,Tootie the Defective
DoughsR1152_zombieLabRadiated,entityclasses,Entity,,,Jesus the Frothy
DoughsR1153_zombieOldTimerRadiated,entityclasses,Entity,,,Pawnee the Deeply
DoughsR1154_zombieDarleneRadiated,entityclasses,Entity,,,Disco the Delectable
DoughsR1155_zombieJanitorRadiated,entityclasses,Entity,,,Raelynn the Cocky and Rude
DoughsR1156_zombieSnow,entityclasses,Entity,,,Israel the Exactly Crockpot Of Sadness and Very Scary
DoughsR1157_zombieBusinessMan,entityclasses,Entity,,,Philip the More Sunny and Dearest
DoughsR1158_zombieSoldierFeral,entityclasses,Entity,,,Bubba
DoughsR1159_zombieBurnt,entityclasses,Entity,,,Ahmir
DoughsR115_zombieWightRadiated,entityclasses,Entity,,,Milani the Temporary
DoughsR1160_zombieFatCopFeral,entityclasses,Entity,,,Lauryn the Imperturbable
DoughsR1161_zombieJanitorFeral,entityclasses,Entity,,,Charli the Shoddy
DoughsR1162_zombieUtilityWorkerFeral,entityclasses,Entity,,,Chip
DoughsR1163_zombieCheerleaderRadiated,entityclasses,Entity,,,Novah the Mortally Competent
DoughsR1164_zombieBoeRadiated,entityclasses,Entity,,,Eldorado the Eventually Statuesque
DoughsR1165_zombieWightFeral,entityclasses,Entity,,,Sawyer the Impure
DoughsR1166_zombieSteveFeral,entityclasses,Entity,,,Maximilian the Really Lousy and Embarrassed To the Bone
DoughsR1167_zombieArlene,entityclasses,Entity,,,Miranda
DoughsR1168_zombieDarleneFeral,entityclasses,Entity,,,Tessa the Short
DoughsR1169_zombieMarleneFeral,entityclasses,Entity,,,Malak the Keenly Wailing and Infatuated
DoughsR116_zombieSteveRadiated,entityclasses,Entity,,,Wrigley the Mortally Bitchy and Idiotic
DoughsR1170_zombieFemaleFat,entityclasses,Entity,,,Timber the Furtive
DoughsR1171_zombieCheerleader,entityclasses,Entity,,,Shieka the Bravely Condemned
DoughsR1172_zombieMoeRadiated,entityclasses,Entity,,,Nemo the Almost Gripping
DoughsR1173_zombieSoldierRadiated,entityclasses,Entity,,,Nola the Free-loading
DoughsR1174_zombieBusinessManFeral,entityclasses,Entity,,,Cleo
DoughsR1175_zombieScreamerRadiated,entityclasses,Entity,,,June the Jumbled and Acoustic
DoughsR1176_zombieFarmerFeral,entityclasses,Entity,,,Morgan the Jovially Stale and Hateful
DoughsR1177_zombieSkateboarderRadiated,entityclasses,Entity,,,Ford the Calmly Imaginative
DoughsR1178_zombieSnowFeral,entityclasses,Entity,,,Dusty the Quickly Acid and Incomplete
DoughsR1179_zombieSpiderFeral,entityclasses,Entity,,,Aco the Almost Dead Feral Spider Zombie
DoughsR117_zombieSkateboarderFeral,entityclasses,Entity,,,Kickapoo the Carelessly Totally Smelly
DoughsR1180_zombieMaleHazmat,entityclasses,Entity,,,Dora the Closely Idealistic
DoughsR1181_zombieWightRadiated,entityclasses,Entity,,,Immaculate the Immature
DoughsR1182_zombieSteveRadiated,entityclasses,Entity,,,Clayton the Steady
DoughsR1183_zombieSkateboarderFeral,entityclasses,Entity,,,Braxton the Cheating
DoughsR1184_zombieSteve,entityclasses,Entity,,,Malani the Sane and Ghoulish
DoughsR1185_zombieSkateboarder,entityclasses,Entity,,,Ginger the Screaming Skater Punk Zombie
DoughsR1186_zombieJoeRadiated,entityclasses,Entity,,,Kylo the Jealously Second and Irresponsible
DoughsR1187_zombieArleneRadiated,entityclasses,Entity,,,Ira the Wildly Seeping
DoughsR1188_legendaryZombieLab,entityclasses,Entity,,,Razor the Silly and Irate
DoughsR1189_zombieFatCop,entityclasses,Entity,,,Adelynn the Crazy Like Your Ex Infected Policeman
DoughsR118_zombieSteve,entityclasses,Entity,,,Elsa the Crossly Judicious and Wan
DoughsR1190_zombieYoFeral,entityclasses,Entity,,,Aubriella the Super Lame
DoughsR1191_zombieJoe,entityclasses,Entity,,,Brodie the Hopelessly Stupid Festering Cadaver
DoughsR1192_zombieFemaleFatFeral,entityclasses,Entity,,,Couch Potato the Satisfying and Scornful
DoughsR1193_zombieFemaleFatRadiated,entityclasses,Entity,,,Abraham the Acceptable
DoughsR1194_zombieSoldier,entityclasses,Entity,,,Disby the Physically Enchanted
DoughsR1195_zombieYo,entityclasses,Entity,,,Armani the Smoothly Functional
DoughsR1196_zombieScreamerFeral,entityclasses,Entity,,,Kamiyah
DoughsR1197_zombieSpiderRadiated,entityclasses,Entity,,,Nicolas the Devilish and Spoiled
DoughsR1198_zombieNurse,entityclasses,Entity,,,Oaklyn the Greedily Adulterous Plagued Nurse
DoughsR1199_zombieStripperFeral,entityclasses,Entity,,,Daniela the Very Impolite Feral Stripper
DoughsR119_zombieSkateboarder,entityclasses,Entity,,,Kaylin the Sentimental Skater Punk Zombie
DoughsR11_zombieBurnt,entityclasses,Entity,,,Gabriela the Barbed
DoughsR1200_zombieJoeFeral,entityclasses,Entity,,,Bo the Talkative Feral Cadaver
DoughsR1201_zombieSteveCrawler,entityclasses,Entity,,,Kieran
DoughsR1202_zombieOldTimer,entityclasses,Entity,,,Priscilla
DoughsR1203_zombieDemolition,entityclasses,Entity,,,Zachariah the Fear-inspiring and Screeching
DoughsR1204_zombieBiker,entityclasses,Entity,,,Emanuel the Lively Very Tacky
DoughsR1205_zombieSteveCrawlerFeral,entityclasses,Entity,,,Wren the Supreme and Dismal
DoughsR1206_zombieJanitor,entityclasses,Entity,,,Stomp the Peculiar
DoughsR1207_legendaryZombieBusinessMan,entityclasses,Entity,,,Noodles the Perverted
DoughsR1208_zombieMarlene,entityclasses,Entity,,,Zyaire the Shakily Stained Departed Woman
DoughsR1209_zombieBikerRadiated,entityclasses,Entity,,,Jacob the Silently Super Lame
DoughsR120_zombieJoeRadiated,entityclasses,Entity,,,Mabel
DoughsR1210_zombieArleneFeral,entityclasses,Entity,,,Kona the Honorable
DoughsR1211_zombieDarlene,entityclasses,Entity,,,Jakari
DoughsR1212_zombieFatHawaiianFeral,entityclasses,Entity,,,Smiley the Selfishly Adulterous
DoughsR1213_zombieYoRadiated,entityclasses,Entity,,,Carmelo the Scientific
DoughsR1214_zombieSpider,entityclasses,Entity,,,Cullen
DoughsR1215_zombieUtilityWorker,entityclasses,Entity,,,Laura
DoughsR1216_zombieMoe,entityclasses,Entity,,,Corbin
DoughsR1217_zombieNurseFeral,entityclasses,Entity,,,Aubree the Fully Annoying
DoughsR1218_zombieBoe,entityclasses,Entity,,,Blair the Lurid Infected Survivor
DoughsR1219_zombieFootballPlayer,entityclasses,Entity,,,Stan the Arrogant
DoughsR121_zombieArleneRadiated,entityclasses,Entity,,,Santa the Lousy
DoughsR1220_zombieLabFeral,entityclasses,Entity,,,Bellamy the Frivolous and Satisfying
DoughsR1221_zombieFatCopRadiated,entityclasses,Entity,,,Liliana the Hurt
DoughsR1222_zombieOldTimerFeral,entityclasses,Entity,,,Nicholas
DoughsR1223_zombieFarmer,entityclasses,Entity,,,Yusuf the Awkwardly Scream-worthy Zombie Farmer
DoughsR1224_zombieScreamer,entityclasses,Entity,,,Vivian the Inadequate
DoughsR1225_zombieMoeFeral,entityclasses,Entity,,,Captain
DoughsR1226_zombieStripper,entityclasses,Entity,,,Brendan the Malformed
DoughsR1227_legendaryZombieUtilityWorker,entityclasses,Entity,,,Chase the Weary
DoughsR1228_zombieFatHawaiian,entityclasses,Entity,,,Alexander the Rarely Gross Disturbed Tourist
DoughsR1229_zombieBoeFeral,entityclasses,Entity,,,Couch Potato
DoughsR122_legendaryZombieLab,entityclasses,Entity,,,Bond the Clear-cut
DoughsR1230_zombieBikerFeral,entityclasses,Entity,,,Chandler the Suspiciously Highly Vengeful and Homely
DoughsR1231_zombieLab,entityclasses,Entity,,,Valentina the Creepy
DoughsR1232_zombieMarleneRadiated,entityclasses,Entity,,,Sullivan the Squealing
DoughsR1233_zombieCheerleaderFeral,entityclasses,Entity,,,Theodore the Ungrateful and Infamous
DoughsR1234_zombieLabRadiated,entityclasses,Entity,,,Conner the Imported
DoughsR1235_zombieOldTimerRadiated,entityclasses,Entity,,,Huey the Embittered
DoughsR1236_zombieDarleneRadiated,entityclasses,Entity,,,Fletcher
DoughsR1237_zombieJanitorRadiated,entityclasses,Entity,,,Kenna the Dully Annoying
DoughsR1238_zombieSnow,entityclasses,Entity,,,River Rose the Sympathetically Vindictive Frozen Lumberjack
DoughsR1239_zombieBusinessMan,entityclasses,Entity,,,Ciel the Bleakly Weird and Unearthly
DoughsR123_zombieFatCop,entityclasses,Entity,,,Leighton the Damp Infected Policeman
DoughsR1240_zombieSoldierFeral,entityclasses,Entity,,,Kai the Teeny and Defeated
DoughsR1241_zombieBurnt,entityclasses,Entity,,,Eleanor the Faithfully Spiteful Burn Victim
DoughsR1242_zombieFatCopFeral,entityclasses,Entity,,,August the Perverted and Furry
DoughsR1243_zombieJanitorFeral,entityclasses,Entity,,,Easter the Dearly Honored
DoughsR1244_zombieUtilityWorkerFeral,entityclasses,Entity,,,Nash the Abashed Feral Utility Worker
DoughsR1245_zombieCheerleaderRadiated,entityclasses,Entity,,,Aila the Noxious
DoughsR1246_zombieBoeRadiated,entityclasses,Entity,,,Lyanna the Enormously Crawly
DoughsR1247_zombieWightFeral,entityclasses,Entity,,,Magnolia
DoughsR1248_zombieSteveFeral,entityclasses,Entity,,,Shortie
DoughsR1249_zombieArlene,entityclasses,Entity,,,Aidan the Mechanically Obviously Furious Putrid Girl
DoughsR124_zombieYoFeral,entityclasses,Entity,,,Princeton the Cluttered Feral Carcass
DoughsR1250_zombieDarleneFeral,entityclasses,Entity,,,Bethany the Future
DoughsR1251_zombieMarleneFeral,entityclasses,Entity,,,Amelie
DoughsR1252_zombieFemaleFat,entityclasses,Entity,,,Wildfire the Accomplished Hungry Zombie
DoughsR1253_zombieCheerleader,entityclasses,Entity,,,Caroline the Very Dead Cheerleader Zombie
DoughsR1254_zombieMoeRadiated,entityclasses,Entity,,,Oakleigh the Freak In the Sheets and Calculating
DoughsR1255_zombieSoldierRadiated,entityclasses,Entity,,,Isaac
DoughsR1256_zombieBusinessManFeral,entityclasses,Entity,,,Aurora the Miserably Absent and Bone-chilling
DoughsR1257_zombieScreamerRadiated,entityclasses,Entity,,,Elle the Upbeat Self-assured
DoughsR1258_zombieFarmerFeral,entityclasses,Entity,,,Chloe the Dirty Minded
DoughsR1259_zombieSkateboarderRadiated,entityclasses,Entity,,,Brittany the Crushing
DoughsR125_zombieJoe,entityclasses,Entity,,,Emmanuel the Foolishly Actually Festering Cadaver
DoughsR1260_zombieSnowFeral,entityclasses,Entity,,,Jamir the Wakeful
DoughsR1261_zombieSpiderFeral,entityclasses,Entity,,,Juno the Troubled
DoughsR1262_zombieMaleHazmat,entityclasses,Entity,,,Itzayana the Visible Hazardous Worker
DoughsR1263_zombieWightRadiated,entityclasses,Entity,,,Bryson
DoughsR1264_zombieSteveRadiated,entityclasses,Entity,,,Tiana the Afflicted and Temporary
DoughsR1265_zombieSkateboarderFeral,entityclasses,Entity,,,Rome the Very Stained
DoughsR1266_zombieSteve,entityclasses,Entity,,,Joy the Unethically Naughty
DoughsR1267_zombieSkateboarder,entityclasses,Entity,,,Eleazar the Really Rank
DoughsR1268_zombieJoeRadiated,entityclasses,Entity,,,Aubrey the Faithfully Stiff
DoughsR1269_zombieArleneRadiated,entityclasses,Entity,,,Ana the Bonkers and Vulgar
DoughsR126_zombieFemaleFatFeral,entityclasses,Entity,,,Mavis
DoughsR1270_legendaryZombieLab,entityclasses,Entity,,,Emiliano the Too Intrepid
DoughsR1271_zombieFatCop,entityclasses,Entity,,,Shelby the Extra Frightful
DoughsR1272_zombieYoFeral,entityclasses,Entity,,,Reagan the Helpfully Verbally Abusive Feral Carcass
DoughsR1273_zombieJoe,entityclasses,Entity,,,Diesel the Confused
DoughsR1274_zombieFemaleFatFeral,entityclasses,Entity,,,Ariana the Conscious Feral Hungry Zombie
DoughsR1275_zombieFemaleFatRadiated,entityclasses,Entity,,,Cade the Lame
DoughsR1276_zombieSoldier,entityclasses,Entity,,,Kipper the Abiding Fallen Soldier
DoughsR1277_zombieYo,entityclasses,Entity,,,Ellen the Vastly Voluminous
DoughsR1278_zombieScreamerFeral,entityclasses,Entity,,,Cecil the Dearly Frustrating and Vindictive
DoughsR1279_zombieSpiderRadiated,entityclasses,Entity,,,Livia the Self-assured
DoughsR127_zombieFemaleFatRadiated,entityclasses,Entity,,,Sabrina
DoughsR1280_zombieNurse,entityclasses,Entity,,,Banta the Savory Plagued Nurse
DoughsR1281_zombieStripperFeral,entityclasses,Entity,,,Aubrielle the Evil Feral Stripper
DoughsR1282_zombieJoeFeral,entityclasses,Entity,,,Ann the Wakeful and Shy
DoughsR1283_zombieSteveCrawler,entityclasses,Entity,,,Master the Clueless Crawler
DoughsR1284_zombieOldTimer,entityclasses,Entity,,,Jarvis the Innate
DoughsR1285_zombieDemolition,entityclasses,Entity,,,Amen the Wakeful
DoughsR1286_zombieBiker,entityclasses,Entity,,,Hayden the Tart Zombie Biker
DoughsR1287_zombieSteveCrawlerFeral,entityclasses,Entity,,,Florence the Guiltless and Inferior
DoughsR1288_zombieJanitor,entityclasses,Entity,,,Dylan the Furiously Slippery
DoughsR1289_legendaryZombieBusinessMan,entityclasses,Entity,,,Sara the Conniving and Infuriated
