Key,File,Type,UsedInMainMenu,NoTranslate,english
DoughsR1076_zombieJoe,entityclasses,Entity,,,Jimmy the Sometimes Symptomatic
DoughsR1077_zombieDarlene,entityclasses,Entity,,,Wayne the Low and Pea-brained
DoughsR1078_zombieDarleneRadiated,entityclasses,Entity,,,Stepper the Common
DoughsR1079_zombieDarleneFeral,entityclasses,Entity,,,Julius the Grounded
DoughsR107_zombieFatHawaiian,entityclasses,Entity,,,Kiaan the Indolent and Decorous
DoughsR1080_zombieBusinessMan,entityclasses,Entity,,,Canaan the Accidentally Insecure Zombie Businessman
DoughsR1081_zombieWightRadiated,entityclasses,Entity,,,Bjorn the Bull-headed
DoughsR1082_zombieDemolition,entityclasses,Entity,,,Korbin
DoughsR1083_zombieSteveRadiated,entityclasses,Entity,,,Michelle the Fast Seeping
DoughsR1084_zombieSkateboarderRadiated,entityclasses,Entity,,,Breeze the Definite
DoughsR1085_legendaryZombieBusinessMan,entityclasses,Entity,,,Teeny the Imaginary
DoughsR1086_zombieSpiderRadiated,entityclasses,Entity,,,Matthias the Disrespectful
DoughsR1087_zombieSteveCrawlerFeral,entityclasses,Entity,,,Stella the Separately Adulterous and Colorless
DoughsR1088_zombieBoeRadiated,entityclasses,Entity,,,Bodhi the Rotten
DoughsR1089_zombieFemaleFatFeral,entityclasses,Entity,,,Oaklynn
DoughsR108_zombieScreamer,entityclasses,Entity,,,Blackie the Monstrous
DoughsR1090_zombieYoFeral,entityclasses,Entity,,,Rory the Solemnly Scaly
DoughsR1091_zombieFatHawaiian,entityclasses,Entity,,,Annabella the Tasty
DoughsR1092_zombieScreamer,entityclasses,Entity,,,Isabel
DoughsR1093_zombieSteve,entityclasses,Entity,,,Jeffrey the Sassy
DoughsR1094_zombieMoe,entityclasses,Entity,,,Armani the Positively Weekly Bloated Walker
DoughsR1095_zombieFatCop,entityclasses,Entity,,,Alpha the Inexperienced
DoughsR1096_zombieNurse,entityclasses,Entity,,,Khloe the Humdrum Plagued Nurse
DoughsR1097_zombieBoeFeral,entityclasses,Entity,,,Lacey the Disembodied and Deeply
DoughsR1098_zombieCheerleaderFeral,entityclasses,Entity,,,Adalynn the Trembling Feral Cheerleader Zombie
DoughsR1099_zombieNurseFeral,entityclasses,Entity,,,Fox the Underhanded Feral Nurse
DoughsR109_zombieSteve,entityclasses,Entity,,,Dax the Regularly Painfully Lewd Reanimated Corpse
DoughsR10_zombieJoe,entityclasses,Entity,,,Killian
DoughsR1100_zombieStripper,entityclasses,Entity,,,Daniella the Free-loading Zombie Stripper
DoughsR1101_zombieSteveFeral,entityclasses,Entity,,,Back To Top the Especially Idealistic
DoughsR1102_zombieArlene,entityclasses,Entity,,,Kimber the Calculating
DoughsR1103_zombieOldTimerFeral,entityclasses,Entity,,,Boris the Grounded Feral Zombie Cowboy
DoughsR1104_zombieFemaleFat,entityclasses,Entity,,,Issac the Elegantly Terrible
DoughsR1105_zombieSpiderFeral,entityclasses,Entity,,,Milani
DoughsR1106_zombieYoRadiated,entityclasses,Entity,,,Leilani the Relatively Angry
DoughsR1107_zombieMaleHazmat,entityclasses,Entity,,,Nagini
DoughsR1108_zombieCheerleaderRadiated,entityclasses,Entity,,,Jad the Ungodly and Strident
DoughsR1109_zombieOldTimerRadiated,entityclasses,Entity,,,Rounder the Merrily Serious
DoughsR110_zombieMoe,entityclasses,Entity,,,Misael the Sentimental and Temporary
DoughsR1110_zombieJanitor,entityclasses,Entity,,,Ingrid the Reassuringly Mega Lurid and Cloudy
DoughsR1111_zombieSnow,entityclasses,Entity,,,Bethany the Shabby Frozen Lumberjack
DoughsR1112_zombieJanitorFeral,entityclasses,Entity,,,Anais the Drunken
DoughsR1113_zombieJanitorRadiated,entityclasses,Entity,,,Charleigh the Mentally Impaired
DoughsR1114_zombieWightFeral,entityclasses,Entity,,,Sinatra the Continually Rank
DoughsR1115_zombieFootballPlayer,entityclasses,Entity,,,Sinatra the Unabashedly Coarse and Ashen Grey
DoughsR1116_zombieBurnt,entityclasses,Entity,,,Sara the Jumpy Burn Victim
DoughsR1117_zombieLabRadiated,entityclasses,Entity,,,Cleo the Upside-down Lightly Backstabbing
DoughsR1118_zombieStripperFeral,entityclasses,Entity,,,Aarav the Comfortable
DoughsR1119_zombieBoe,entityclasses,Entity,,,Raina the Zany
DoughsR111_zombieFatCop,entityclasses,Entity,,,Royal the Cruel and Shivering
DoughsR1120_zombieMoeFeral,entityclasses,Entity,,,Jahova the Beautifully Cruel-hearted Feral Bloated Walker
DoughsR1121_zombieArleneRadiated,entityclasses,Entity,,,Travis
DoughsR1122_zombieUtilityWorker,entityclasses,Entity,,,Vye Brator
DoughsR1123_zombieBikerRadiated,entityclasses,Entity,,,Fluffy the Evil
DoughsR1124_zombieOldTimer,entityclasses,Entity,,,Mackenzie the Vivacious Zombie Cowboy
DoughsR1125_zombieYo,entityclasses,Entity,,,Kimora the Crossly Tripping and Lame
DoughsR1126_zombieCheerleader,entityclasses,Entity,,,Amias the Icky Cheerleader Zombie
DoughsR1127_zombieFatCopRadiated,entityclasses,Entity,,,Jaylen the Defeated Radiated Policeman
DoughsR1128_zombieSkateboarderFeral,entityclasses,Entity,,,Rosemary
DoughsR1129_zombieSkateboarder,entityclasses,Entity,,,Elaine the Territorial and Squiggly
DoughsR112_zombieNurse,entityclasses,Entity,,,Valery the Highly Abusive Plagued Nurse
DoughsR1130_zombieFarmer,entityclasses,Entity,,,Keilani the Judicious and Jittery
DoughsR1131_zombieJoeRadiated,entityclasses,Entity,,,Madelyn the Strict and Fiercely-loyal
DoughsR1132_legendaryZombieUtilityWorker,entityclasses,Entity,,,Zachariah the Soon Startled
DoughsR1133_zombieBusinessManFeral,entityclasses,Entity,,,Pueblo
DoughsR1134_zombieMarlene,entityclasses,Entity,,,Amos the Clumsy Departed Woman
DoughsR1135_zombieMarleneFeral,entityclasses,Entity,,,Amayah the Fumbling Feral Woman
DoughsR1136_zombieMarleneRadiated,entityclasses,Entity,,,Berlin the Woefully Visible
DoughsR1137_zombieFemaleFatRadiated,entityclasses,Entity,,,Shelby the Contemplative
DoughsR1138_zombieJoeFeral,entityclasses,Entity,,,Lexie the Fast Impeccable
DoughsR1139_zombieLab,entityclasses,Entity,,,Jasiah the Tacit
DoughsR113_zombieBoeFeral,entityclasses,Entity,,,Moxie Crimefighter
DoughsR1140_zombieScreamerRadiated,entityclasses,Entity,,,Ray the Accomplished and Swanky
DoughsR1141_zombieFatCopFeral,entityclasses,Entity,,,Batman the Painfully Very Perverted Feral Policeman
DoughsR1142_zombieMoeRadiated,entityclasses,Entity,,,Reese the Teeny and Arrogantly Abusive
DoughsR1143_zombieFatHawaiianFeral,entityclasses,Entity,,,Aliyah the Vacantly Pretty Dumb and Guilty
DoughsR1144_zombieBiker,entityclasses,Entity,,,Sloane
DoughsR1145_zombieArleneFeral,entityclasses,Entity,,,Jessica the Kindly Horrible
DoughsR1146_zombieScreamerFeral,entityclasses,Entity,,,Lucero the Unnaturally Sad and Highly Abusive
DoughsR1147_zombieUtilityWorkerFeral,entityclasses,Entity,,,Jasper the Zealously Decent and Sable
DoughsR1148_zombieBikerFeral,entityclasses,Entity,,,Alicia the Reassuringly Impatient and Dapper
DoughsR1149_zombieSpider,entityclasses,Entity,,,Rowen the Separately Staking Spider Zombie
DoughsR114_zombieCheerleaderFeral,entityclasses,Entity,,,Buzz Michelangelo the More Sorta Deceased and Stingy
DoughsR1150_zombieSoldierFeral,entityclasses,Entity,,,Fluffy the Decisive Feral Soldier
DoughsR1151_zombieSoldierRadiated,entityclasses,Entity,,,Jasmine the Tame
DoughsR1152_zombieSoldier,entityclasses,Entity,,,Brinley the Dimly Voluminous Fallen Soldier
DoughsR1153_zombieSnowFeral,entityclasses,Entity,,,Haley
DoughsR1154_zombieFarmerFeral,entityclasses,Entity,,,Ciel the Coaxingly Deeply
DoughsR1155_legendaryZombieLab,entityclasses,Entity,,,Callum the Vacantly Concrete
DoughsR1156_zombieSteveCrawler,entityclasses,Entity,,,Alfred the Crossly Intrepid Crawler
DoughsR1157_zombieLabFeral,entityclasses,Entity,,,Collins the Scintillating and Impatient
DoughsR1158_zombieJoe,entityclasses,Entity,,,Zane the Righteously Disturbing and Stormy
DoughsR1159_zombieDarlene,entityclasses,Entity,,,Whinney the Suspiciously Sweaty
DoughsR115_zombieNurseFeral,entityclasses,Entity,,,Rayne
DoughsR1160_zombieDarleneRadiated,entityclasses,Entity,,,Gideon the Xenophobic and Dear
DoughsR1161_zombieDarleneFeral,entityclasses,Entity,,,Marlee the No-good and Seeping
DoughsR1162_zombieBusinessMan,entityclasses,Entity,,,Wes
DoughsR1163_zombieWightRadiated,entityclasses,Entity,,,Alexandra the Steel
DoughsR1164_zombieDemolition,entityclasses,Entity,,,Kalani the Dismal and Tall
DoughsR1165_zombieSteveRadiated,entityclasses,Entity,,,Heavenly the Silently Aboriginal and Fart Collecting
DoughsR1166_zombieSkateboarderRadiated,entityclasses,Entity,,,Zachariah the Suddenly Second-hand
DoughsR1167_legendaryZombieBusinessMan,entityclasses,Entity,,,Jumper the Second-hand
DoughsR1168_zombieSpiderRadiated,entityclasses,Entity,,,Kodiak the Sulky
DoughsR1169_zombieSteveCrawlerFeral,entityclasses,Entity,,,Star the Crushing
DoughsR116_zombieStripper,entityclasses,Entity,,,Kyla
DoughsR1170_zombieBoeRadiated,entityclasses,Entity,,,Olivia the Future and Huge
DoughsR1171_zombieFemaleFatFeral,entityclasses,Entity,,,Raphael
DoughsR1172_zombieYoFeral,entityclasses,Entity,,,Kellen
DoughsR1173_zombieFatHawaiian,entityclasses,Entity,,,Ahmed the Concrete
DoughsR1174_zombieScreamer,entityclasses,Entity,,,Jano the Squiggly
DoughsR1175_zombieSteve,entityclasses,Entity,,,Tonto the Tedious Reanimated Corpse
DoughsR1176_zombieMoe,entityclasses,Entity,,,Jared the Wailing Bloated Walker
DoughsR1177_zombieFatCop,entityclasses,Entity,,,Collin the Lewd
DoughsR1178_zombieNurse,entityclasses,Entity,,,Stretch
DoughsR1179_zombieBoeFeral,entityclasses,Entity,,,Friday
DoughsR117_zombieSteveFeral,entityclasses,Entity,,,Callahan the Obnoxious and Backstabbing
DoughsR1180_zombieCheerleaderFeral,entityclasses,Entity,,,Novalee the Reproachfully Aback and Dishonest
DoughsR1181_zombieNurseFeral,entityclasses,Entity,,,Marlon the Silky and Miserable
DoughsR1182_zombieStripper,entityclasses,Entity,,,Kamila the Witless Zombie Stripper
DoughsR1183_zombieSteveFeral,entityclasses,Entity,,,Carolina
DoughsR1184_zombieArlene,entityclasses,Entity,,,Emilia
DoughsR1185_zombieOldTimerFeral,entityclasses,Entity,,,Diamond the Rarely Dapper and Zonked
DoughsR1186_zombieFemaleFat,entityclasses,Entity,,,Callen the Mummified Hungry Zombie
DoughsR1187_zombieSpiderFeral,entityclasses,Entity,,,Kennedy the Serious
DoughsR1188_zombieYoRadiated,entityclasses,Entity,,,Mila the Pestilent and Fragrant
DoughsR1189_zombieMaleHazmat,entityclasses,Entity,,,Margo the Sardonic
DoughsR118_zombieArlene,entityclasses,Entity,,,Buck
DoughsR1190_zombieCheerleaderRadiated,entityclasses,Entity,,,Huck the Cheerfully Wary and High-end
DoughsR1191_zombieOldTimerRadiated,entityclasses,Entity,,,Theodore the Really Pissed and Mummified
DoughsR1192_zombieJanitor,entityclasses,Entity,,,Anaya the Innocently Concerned and Sticky
DoughsR1193_zombieSnow,entityclasses,Entity,,,Cookie Dough the Grumpy
DoughsR1194_zombieJanitorFeral,entityclasses,Entity,,,Tonto the Crude and Tasteful
DoughsR1195_zombieJanitorRadiated,entityclasses,Entity,,,Carson the Mischievous
DoughsR1196_zombieWightFeral,entityclasses,Entity,,,Brandon the Hellish
DoughsR1197_zombieFootballPlayer,entityclasses,Entity,,,Javion the Unfortunate
DoughsR1198_zombieBurnt,entityclasses,Entity,,,Porter the Unique and Extra Frightful
DoughsR1199_zombieLabRadiated,entityclasses,Entity,,,Delaney
DoughsR119_zombieOldTimerFeral,entityclasses,Entity,,,Kathleen the Sassy and Shy
DoughsR11_zombieDarlene,entityclasses,Entity,,,Jazmine the Unfortunately Sexy
DoughsR1200_zombieStripperFeral,entityclasses,Entity,,,Madison the Hopelessly Wakeful and Malicious
DoughsR1201_zombieBoe,entityclasses,Entity,,,Banks the Lazy
DoughsR1202_zombieMoeFeral,entityclasses,Entity,,,Axl the Conventional Feral Bloated Walker
DoughsR1203_zombieArleneRadiated,entityclasses,Entity,,,Florian the Weakly Humongous and Lying
DoughsR1204_zombieUtilityWorker,entityclasses,Entity,,,Van Gogh
DoughsR1205_zombieBikerRadiated,entityclasses,Entity,,,Moxie Crimefighter the Accessible
DoughsR1206_zombieOldTimer,entityclasses,Entity,,,Valery the Hideous and Angry
DoughsR1207_zombieYo,entityclasses,Entity,,,Rhys
DoughsR1208_zombieCheerleader,entityclasses,Entity,,,Xzayvian the Stupendous
DoughsR1209_zombieFatCopRadiated,entityclasses,Entity,,,Keanu the Zombie Like and Hurting
DoughsR120_zombieFemaleFat,entityclasses,Entity,,,Jerico the Calmly Frightening Hungry Zombie
DoughsR1210_zombieSkateboarderFeral,entityclasses,Entity,,,Axel the Shakily Stiff Feral Skater Zombie
DoughsR1211_zombieSkateboarder,entityclasses,Entity,,,Kylie the Several and Bitchy
DoughsR1212_zombieFarmer,entityclasses,Entity,,,Queen
DoughsR1213_zombieJoeRadiated,entityclasses,Entity,,,Guthrie the Unnaturally Gory
DoughsR1214_legendaryZombieUtilityWorker,entityclasses,Entity,,,Kailani the Seriously Unnatural and Freak
DoughsR1215_zombieBusinessManFeral,entityclasses,Entity,,,Aggie
DoughsR1216_zombieMarlene,entityclasses,Entity,,,Captain the Indelible and Silly
DoughsR1217_zombieMarleneFeral,entityclasses,Entity,,,Krew the Fluffy Feral Woman
DoughsR1218_zombieMarleneRadiated,entityclasses,Entity,,,Beckham
DoughsR1219_zombieFemaleFatRadiated,entityclasses,Entity,,,Monroe
DoughsR121_zombieSpiderFeral,entityclasses,Entity,,,Sundance the Safely Cold-hearted
DoughsR1220_zombieJoeFeral,entityclasses,Entity,,,Cinnamon
DoughsR1221_zombieLab,entityclasses,Entity,,,Zaniyah the Foolish
DoughsR1222_zombieScreamerRadiated,entityclasses,Entity,,,Lia the Moody
DoughsR1223_zombieFatCopFeral,entityclasses,Entity,,,Lorelai the Sullen and Aching
DoughsR1224_zombieMoeRadiated,entityclasses,Entity,,,Darwin the Really Rank and Completely Filthy
DoughsR1225_zombieFatHawaiianFeral,entityclasses,Entity,,,Ayden the Metal and Compassionate
DoughsR1226_zombieBiker,entityclasses,Entity,,,Kinsley
DoughsR1227_zombieArleneFeral,entityclasses,Entity,,,Kehlani the Icky and Painful
DoughsR1228_zombieScreamerFeral,entityclasses,Entity,,,Daniel the Frayed
DoughsR1229_zombieUtilityWorkerFeral,entityclasses,Entity,,,Demetrius the Spine-tingling and Reasonably Ungrateful
DoughsR122_zombieYoRadiated,entityclasses,Entity,,,Novah
DoughsR1230_zombieBikerFeral,entityclasses,Entity,,,Charley Horse the Vaguely Immoral
DoughsR1231_zombieSpider,entityclasses,Entity,,,Aaron the Gooey Centered
DoughsR1232_zombieSoldierFeral,entityclasses,Entity,,,Arlo the Partially Infinitely Sad Feral Soldier
DoughsR1233_zombieSoldierRadiated,entityclasses,Entity,,,Adriana
DoughsR1234_zombieSoldier,entityclasses,Entity,,,Kora the Very Tactful and Very Abandoned
DoughsR1235_zombieSnowFeral,entityclasses,Entity,,,Ariel
DoughsR1236_zombieFarmerFeral,entityclasses,Entity,,,Andrew the Jittery
DoughsR1237_legendaryZombieLab,entityclasses,Entity,,,Damian the Addicted
DoughsR1238_zombieSteveCrawler,entityclasses,Entity,,,Patricia the Gently Unholy
DoughsR1239_zombieLabFeral,entityclasses,Entity,,,Omari the Sane
DoughsR123_zombieMaleHazmat,entityclasses,Entity,,,Rylee the Cold-hearted
DoughsR1240_zombieJoe,entityclasses,Entity,,,Silas the Dankest and Way Too Controlling
DoughsR1241_zombieDarlene,entityclasses,Entity,,,Andre the Silently Very Guilty
DoughsR1242_zombieDarleneRadiated,entityclasses,Entity,,,Mayson the Loosely Demonic and Sinister
DoughsR1243_zombieDarleneFeral,entityclasses,Entity,,,Kendrick the Bat-shit Crazy Feral Mother
DoughsR1244_zombieBusinessMan,entityclasses,Entity,,,Elisabeth the Contemptible Zombie Businessman
DoughsR1245_zombieWightRadiated,entityclasses,Entity,,,Skinny Jeans the Enthusiastically Frivolous
DoughsR1246_zombieDemolition,entityclasses,Entity,,,Delilah the Broadly Shocking and Freak In the Sheets
DoughsR1247_zombieSteveRadiated,entityclasses,Entity,,,Madelyn
DoughsR1248_zombieSkateboarderRadiated,entityclasses,Entity,,,Novah the Almost Dead
DoughsR1249_legendaryZombieBusinessMan,entityclasses,Entity,,,Rhythm the Honest
DoughsR124_zombieCheerleaderRadiated,entityclasses,Entity,,,Butter the Highly Abusive and Self-centered
DoughsR1250_zombieSpiderRadiated,entityclasses,Entity,,,Aiden the Upright Vulgar
DoughsR1251_zombieSteveCrawlerFeral,entityclasses,Entity,,,Julissa the Wearily Subsequent and Peculiar
DoughsR1252_zombieBoeRadiated,entityclasses,Entity,,,Aleah the Easily Startled
DoughsR1253_zombieFemaleFatFeral,entityclasses,Entity,,,Aubriella the Keenly Crawly Feral Hungry Zombie
DoughsR1254_zombieYoFeral,entityclasses,Entity,,,Jaxen the Verbally Uninterested Feral Carcass
DoughsR1255_zombieFatHawaiian,entityclasses,Entity,,,Kelsey the Immediate and Hospitable
DoughsR1256_zombieScreamer,entityclasses,Entity,,,Onyx the Closed
DoughsR1257_zombieSteve,entityclasses,Entity,,,River
DoughsR1258_zombieMoe,entityclasses,Entity,,,Tennessee the Subsequent and Wretched
DoughsR1259_zombieFatCop,entityclasses,Entity,,,Zara the Blindly Sure-footed Infected Policeman
DoughsR125_zombieOldTimerRadiated,entityclasses,Entity,,,Raiden the Zealously Dashing
DoughsR1260_zombieNurse,entityclasses,Entity,,,Lux the Quicker Tame and Aboard
DoughsR1261_zombieBoeFeral,entityclasses,Entity,,,Faye the Screaming
DoughsR1262_zombieCheerleaderFeral,entityclasses,Entity,,,Neo the Kookily Heinous Feral Cheerleader Zombie
DoughsR1263_zombieNurseFeral,entityclasses,Entity,,,Tristen the Standard
DoughsR1264_zombieStripper,entityclasses,Entity,,,Matilda the Abstracted Zombie Stripper
DoughsR1265_zombieSteveFeral,entityclasses,Entity,,,Manuel the Tender Feral Corpse
DoughsR1266_zombieArlene,entityclasses,Entity,,,Jayde the Very Absurd Putrid Girl
DoughsR1267_zombieOldTimerFeral,entityclasses,Entity,,,Nia the Way Too Controlling
DoughsR1268_zombieFemaleFat,entityclasses,Entity,,,Matteo the Bloodcurdling
DoughsR1269_zombieSpiderFeral,entityclasses,Entity,,,Knox the Wasteful and Jubilant
DoughsR126_zombieJanitor,entityclasses,Entity,,,Marquis
DoughsR1270_zombieYoRadiated,entityclasses,Entity,,,Cutter the Vindictive
DoughsR1271_zombieMaleHazmat,entityclasses,Entity,,,Kyree the Aching Hazardous Worker
DoughsR1272_zombieCheerleaderRadiated,entityclasses,Entity,,,Moonshine the Teeny and Spoiled
DoughsR1273_zombieOldTimerRadiated,entityclasses,Entity,,,Navajo the Violently Straight
DoughsR1274_zombieJanitor,entityclasses,Entity,,,Arya the Unfortunate and Sick
DoughsR1275_zombieSnow,entityclasses,Entity,,,Lance the Silky
DoughsR1276_zombieJanitorFeral,entityclasses,Entity,,,Kietche the Deceiving
DoughsR1277_zombieJanitorRadiated,entityclasses,Entity,,,Duce the Disturbed
DoughsR1278_zombieWightFeral,entityclasses,Entity,,,Addilyn the Hushed
DoughsR1279_zombieFootballPlayer,entityclasses,Entity,,,Ty the Urgently Naughty and Unruly
DoughsR127_zombieSnow,entityclasses,Entity,,,Renegade the Fart Handling Frozen Lumberjack
DoughsR1280_zombieBurnt,entityclasses,Entity,,,Emery the Highly Disappointing and Outnumbered
DoughsR1281_zombieLabRadiated,entityclasses,Entity,,,Wells the Insane
DoughsR1282_zombieStripperFeral,entityclasses,Entity,,,Emmalynn the Jagged and Double-crossing
DoughsR1283_zombieBoe,entityclasses,Entity,,,Finley
DoughsR1284_zombieMoeFeral,entityclasses,Entity,,,Caliber the Repeatedly Active and Considerate
