Key,File,Type,UsedInMainMenu,NoTranslate,english
DoughsR122_animalSnake,entityclasses,Entity,,,Fernando the Shakily Confused
DoughsR123_animalBossGrace,entityclasses,Entity,,,Bodie the Macabre
DoughsR124_animalBear,entityclasses,Entity,,,Darling the Unlawful
DoughsR125_animalZombieVulture,entityclasses,Entity,,,My King the Unimpressively Fart Juggling
DoughsR126_animalCoyote,entityclasses,Entity,,,Perry the Frigid
DoughsR127_animalZombieDog,entityclasses,Entity,,,All-star the Promptly Teeny and Foolish
DoughsR128_animalMountainLion,entityclasses,Entity,,,Isaac the Irritably Ill-tempered
DoughsR129_animalBoar,entityclasses,Entity,,,Lucy the Frequent and Fatherly
DoughsR12_animalZombieBear,entityclasses,Entity,,,Oncore the Sinister
DoughsR130_animalDireWolf,entityclasses,Entity,,,Razuli the Acoustic and Frigid
DoughsR131_animalWolf,entityclasses,Entity,,,Domino the Really Smelly and Frank
DoughsR132_animalZombieBear,entityclasses,Entity,,,Victor
DoughsR133_animalZombieVultureRadiated,entityclasses,Entity,,,Laurel the Self-absorbed
DoughsR134_animalSnake,entityclasses,Entity,,,Julio the Sedate and Jumbo
DoughsR135_animalBossGrace,entityclasses,Entity,,,Magnum the Tenuous
DoughsR136_animalBear,entityclasses,Entity,,,Girlfriend
DoughsR137_animalZombieVulture,entityclasses,Entity,,,Pooh the Unnatural and Anchored
DoughsR138_animalCoyote,entityclasses,Entity,,,Alina the Hopelessly Satanic and Scared
DoughsR139_animalZombieDog,entityclasses,Entity,,,Pickle Head the Victoriously Accurate
DoughsR13_animalZombieVultureRadiated,entityclasses,Entity,,,Linden the Jazzy
DoughsR140_animalMountainLion,entityclasses,Entity,,,Outlaw the Justly Highly Promiscuous and Hyperactive
DoughsR141_animalBoar,entityclasses,Entity,,,Kiya the Commonly Frustrating and Sightly
DoughsR142_animalDireWolf,entityclasses,Entity,,,Noelle the Severe
DoughsR143_animalWolf,entityclasses,Entity,,,Houdini the Bitterly Super Smelly
DoughsR144_animalZombieBear,entityclasses,Entity,,,Rowdy the Short
DoughsR145_animalZombieVultureRadiated,entityclasses,Entity,,,Jordan the Fart Collecting
DoughsR146_animalSnake,entityclasses,Entity,,,Tavi the Shallow
DoughsR147_animalBossGrace,entityclasses,Entity,,,Jakob the Terribly Whiny and Depraved
DoughsR148_animalBear,entityclasses,Entity,,,Champion the Irritably Defective
DoughsR149_animalZombieVulture,entityclasses,Entity,,,Cheeky Chimp
DoughsR14_animalSnake,entityclasses,Entity,,,Lefty the Fruitful
DoughsR150_animalCoyote,entityclasses,Entity,,,Destiny the Squealing
DoughsR151_animalZombieDog,entityclasses,Entity,,,Luv Puppies the Defective
DoughsR152_animalMountainLion,entityclasses,Entity,,,Berlin the Acidic
DoughsR153_animalBoar,entityclasses,Entity,,,Sam the Tepid
DoughsR154_animalDireWolf,entityclasses,Entity,,,Kix the Second-hand
DoughsR155_animalWolf,entityclasses,Entity,,,Madalyn
DoughsR156_animalZombieBear,entityclasses,Entity,,,Dayana the Stark
DoughsR157_animalZombieVultureRadiated,entityclasses,Entity,,,Clementine the Concerned
DoughsR158_animalSnake,entityclasses,Entity,,,Cataleya the Cursed
DoughsR159_animalBossGrace,entityclasses,Entity,,,Creed the Filthy
DoughsR15_animalBossGrace,entityclasses,Entity,,,Rosa the Sad
DoughsR160_animalBear,entityclasses,Entity,,,Cheese Ball the Briskly Internet Famous and Sublime
DoughsR161_animalZombieVulture,entityclasses,Entity,,,Love Face the Really Pissed
DoughsR162_animalCoyote,entityclasses,Entity,,,Gary the Pretty Dumb
DoughsR163_animalZombieDog,entityclasses,Entity,,,Lover Boy the Inquisitively Complicated
DoughsR164_animalMountainLion,entityclasses,Entity,,,June the Impressive
DoughsR165_animalBoar,entityclasses,Entity,,,Bubby the Highly Promiscuous and Undying
DoughsR166_animalDireWolf,entityclasses,Entity,,,Lance
DoughsR167_animalWolf,entityclasses,Entity,,,Kannon the Damp
DoughsR168_animalZombieBear,entityclasses,Entity,,,Asmodeus the Less Daffy and French
DoughsR169_animalZombieVultureRadiated,entityclasses,Entity,,,Buddy the Wailing
DoughsR16_animalBear,entityclasses,Entity,,,Knockout the Worriedly Repulsive
DoughsR170_animalSnake,entityclasses,Entity,,,Grammophon the Deceivingly Decisive
DoughsR171_animalBossGrace,entityclasses,Entity,,,Vivaan the Violet
DoughsR172_animalBear,entityclasses,Entity,,,Lovie
DoughsR173_animalZombieVulture,entityclasses,Entity,,,Dimples
DoughsR174_animalCoyote,entityclasses,Entity,,,Kasen the Mentally Impaired
DoughsR175_animalZombieDog,entityclasses,Entity,,,Dimples the Busily Intrepid and Spirited
DoughsR176_animalMountainLion,entityclasses,Entity,,,Lyra
DoughsR177_animalBoar,entityclasses,Entity,,,Sam the Thankfully Moody Boar
DoughsR178_animalDireWolf,entityclasses,Entity,,,Carson the Superior and Mega Lurid
DoughsR179_animalWolf,entityclasses,Entity,,,Nadia the Tempting
DoughsR17_animalZombieVulture,entityclasses,Entity,,,Sport the Nauseating Zombie Vulture
DoughsR180_animalZombieBear,entityclasses,Entity,,,Omar
DoughsR181_animalZombieVultureRadiated,entityclasses,Entity,,,Axl the Shy and Dimwitted
DoughsR182_animalSnake,entityclasses,Entity,,,Gerald the Tomorrow Fresh
DoughsR183_animalBossGrace,entityclasses,Entity,,,Sadie the Properly Boastfully Abominable
DoughsR184_animalBear,entityclasses,Entity,,,Stud Muffin the Abnormally Intelligent Bear
DoughsR185_animalZombieVulture,entityclasses,Entity,,,Cutie
DoughsR186_animalCoyote,entityclasses,Entity,,,Amani the Inconclusive
DoughsR187_animalZombieDog,entityclasses,Entity,,,Cutie the Queerly Hungry
DoughsR188_animalMountainLion,entityclasses,Entity,,,Mckinley the Beautifully Fiercely Loyal
DoughsR189_animalBoar,entityclasses,Entity,,,Trouble the Idle and Ready-to-please
DoughsR18_animalCoyote,entityclasses,Entity,,,Josephine
DoughsR190_animalDireWolf,entityclasses,Entity,,,Kelsey
DoughsR191_animalWolf,entityclasses,Entity,,,Kia the Zestfully Bitchy and Subdued
DoughsR192_animalZombieBear,entityclasses,Entity,,,Kora the Exactly Cowardly
DoughsR193_animalZombieVultureRadiated,entityclasses,Entity,,,Jennifer
DoughsR194_animalSnake,entityclasses,Entity,,,Ada
DoughsR195_animalBossGrace,entityclasses,Entity,,,Gent
DoughsR196_animalBear,entityclasses,Entity,,,Sophie the Abrasive Bear
DoughsR197_animalZombieVulture,entityclasses,Entity,,,Leo
DoughsR198_animalCoyote,entityclasses,Entity,,,Gunner
DoughsR199_animalZombieDog,entityclasses,Entity,,,Queenie the Vaguely Immoral
DoughsR19_animalZombieDog,entityclasses,Entity,,,Shorty the Impossible
DoughsR200_animalMountainLion,entityclasses,Entity,,,Miracle the Messy Bloody
DoughsR201_animalBoar,entityclasses,Entity,,,Duckling the Famously Misunderstood Boar
DoughsR202_animalDireWolf,entityclasses,Entity,,,Kaylin the Absent and Scream-worthy
DoughsR203_animalWolf,entityclasses,Entity,,,Killian
DoughsR204_animalZombieBear,entityclasses,Entity,,,Julien the Self-reliant
DoughsR205_animalZombieVultureRadiated,entityclasses,Entity,,,Raelyn the Unique and Macabre
DoughsR206_animalSnake,entityclasses,Entity,,,Zeke the Fervently Frayed and Deceitful
DoughsR207_animalBossGrace,entityclasses,Entity,,,Macie the Mummified
DoughsR208_animalBear,entityclasses,Entity,,,Girlfriend the Anxiously Humongous
DoughsR209_animalZombieVulture,entityclasses,Entity,,,Casanova the Vindictive
DoughsR20_animalMountainLion,entityclasses,Entity,,,Severus the Greedy and Infinitely Sad
DoughsR210_animalCoyote,entityclasses,Entity,,,Jeremias the Excitedly Hilarious
DoughsR211_animalZombieDog,entityclasses,Entity,,,Zoe the Wisely Fiery Zombie Dog
DoughsR212_animalMountainLion,entityclasses,Entity,,,Blair the Rabid
DoughsR213_animalBoar,entityclasses,Entity,,,Beef Jerkey
DoughsR214_animalDireWolf,entityclasses,Entity,,,Savannah the Controlling
DoughsR215_animalWolf,entityclasses,Entity,,,Tilley the Huge
DoughsR216_animalZombieBear,entityclasses,Entity,,,Marz the Frank
DoughsR217_animalZombieVultureRadiated,entityclasses,Entity,,,Mischief the Malformed
DoughsR218_animalSnake,entityclasses,Entity,,,Zachary the Bad
DoughsR219_animalBossGrace,entityclasses,Entity,,,Harlee the Clear-cut
DoughsR21_animalBoar,entityclasses,Entity,,,Jelly Bean
DoughsR220_animalBear,entityclasses,Entity,,,Snoogypuss the Too Grim
DoughsR221_animalZombieVulture,entityclasses,Entity,,,Heisenberg
DoughsR222_animalCoyote,entityclasses,Entity,,,Ainsley the Actually Impossible
DoughsR223_animalZombieDog,entityclasses,Entity,,,Amazing the Extremely Disturbing
DoughsR224_animalMountainLion,entityclasses,Entity,,,Victoria
DoughsR225_animalBoar,entityclasses,Entity,,,Prince Charming the Suddenly Bone-chilling
DoughsR226_animalDireWolf,entityclasses,Entity,,,Aydin the Ever So Dismal and Second-hand
DoughsR227_animalWolf,entityclasses,Entity,,,Javion
DoughsR228_animalZombieBear,entityclasses,Entity,,,Thomas
DoughsR229_animalZombieVultureRadiated,entityclasses,Entity,,,Axton the Childish
DoughsR22_animalDireWolf,entityclasses,Entity,,,Colten the Hateful
DoughsR230_animalSnake,entityclasses,Entity,,,Lea the Reluctantly Sickened and Scattered
DoughsR231_animalBossGrace,entityclasses,Entity,,,Hamza the Svelte and Prickly
DoughsR232_animalBear,entityclasses,Entity,,,Sexyness the Irate and Agreeable
DoughsR233_animalZombieVulture,entityclasses,Entity,,,Snicker Doodle the Way Too Cocky Zombie Vulture
DoughsR234_animalCoyote,entityclasses,Entity,,,Arnold the Loyally Ill-fated
DoughsR235_animalZombieDog,entityclasses,Entity,,,Saeedi
DoughsR236_animalMountainLion,entityclasses,Entity,,,Pablo
DoughsR237_animalBoar,entityclasses,Entity,,,Shoogie Woogie the Vainly Acid
DoughsR238_animalDireWolf,entityclasses,Entity,,,Cayden the Arrogant and Argumentative
DoughsR239_animalWolf,entityclasses,Entity,,,Valery the Famously Misunderstood
DoughsR23_animalWolf,entityclasses,Entity,,,Vada the Deadpan
DoughsR240_animalZombieBear,entityclasses,Entity,,,Charley Horse the Frightened
DoughsR241_animalZombieVultureRadiated,entityclasses,Entity,,,Emory the Frigid
DoughsR242_animalSnake,entityclasses,Entity,,,Jaycee the Wormy and Content
DoughsR243_animalBossGrace,entityclasses,Entity,,,Kashton the Abortive and Aboard
DoughsR244_animalBear,entityclasses,Entity,,,Tum-tums the Thoughtfully Junior
DoughsR245_animalZombieVulture,entityclasses,Entity,,,Boo the Arrogantly Talkative and Equine
DoughsR246_animalCoyote,entityclasses,Entity,,,Santa the Absolute
DoughsR247_animalZombieDog,entityclasses,Entity,,,Honey Bunch the Boastfully Abominable
DoughsR248_animalMountainLion,entityclasses,Entity,,,Alani the Tomorrow Crummy and Actually
DoughsR249_animalBoar,entityclasses,Entity,,,Shmoopie the Innate
DoughsR24_animalZombieBear,entityclasses,Entity,,,Joe the Bitchy
DoughsR250_animalDireWolf,entityclasses,Entity,,,Blaire the Easily Startled
DoughsR251_animalWolf,entityclasses,Entity,,,Asani the Wealthy
DoughsR252_animalZombieBear,entityclasses,Entity,,,Cassandra the Patiently Godawful
DoughsR253_animalZombieVultureRadiated,entityclasses,Entity,,,Rosie
DoughsR254_animalSnake,entityclasses,Entity,,,Chip the Knowledgeably Acrid
DoughsR255_animalBossGrace,entityclasses,Entity,,,Mackenzie the Slightly Damned
DoughsR256_animalBear,entityclasses,Entity,,,Puddin Head the Shallow and Lovely
DoughsR257_animalZombieVulture,entityclasses,Entity,,,Tator-tot the Prickly Zombie Vulture
DoughsR258_animalCoyote,entityclasses,Entity,,,Daniel
DoughsR259_animalZombieDog,entityclasses,Entity,,,Big the Slightly Hideous
DoughsR25_animalZombieVultureRadiated,entityclasses,Entity,,,Laney the Sternly Frozen
DoughsR260_animalMountainLion,entityclasses,Entity,,,Prince the Empty
DoughsR261_animalBoar,entityclasses,Entity,,,My Lucky Charm the Tenuous Boar
DoughsR262_animalDireWolf,entityclasses,Entity,,,Branson the Truthfully Dapper
DoughsR263_animalWolf,entityclasses,Entity,,,Lyla the Itchy
DoughsR264_animalZombieBear,entityclasses,Entity,,,Pocahontas the Competent
DoughsR265_animalZombieVultureRadiated,entityclasses,Entity,,,Adaline
DoughsR266_animalSnake,entityclasses,Entity,,,Ollie the Clearly Cocky and Honored
DoughsR267_animalBossGrace,entityclasses,Entity,,,Tanka the Abject
DoughsR268_animalBear,entityclasses,Entity,,,Kitten the Immoral
DoughsR269_animalZombieVulture,entityclasses,Entity,,,Tiger the Openly Acrobatic
DoughsR26_animalSnake,entityclasses,Entity,,,Antonella the Identical
DoughsR270_animalCoyote,entityclasses,Entity,,,Meilani the Lurid
DoughsR271_animalZombieDog,entityclasses,Entity,,,Cheeky Monkey the Freak and Rescued
DoughsR272_animalMountainLion,entityclasses,Entity,,,Khaleesi the Inquisitively Low
DoughsR273_animalBoar,entityclasses,Entity,,,Luuuuve the Tame Boar
DoughsR274_animalDireWolf,entityclasses,Entity,,,Twister the Conscious
DoughsR275_animalWolf,entityclasses,Entity,,,Rolly the Fretful
DoughsR276_animalZombieBear,entityclasses,Entity,,,Aubree the Mental and Wild
DoughsR277_animalZombieVultureRadiated,entityclasses,Entity,,,Julius the Extra Fluffy and Vaguely Immoral
DoughsR278_animalSnake,entityclasses,Entity,,,Pandora the Frozen
DoughsR279_animalBossGrace,entityclasses,Entity,,,Sariah the In Denial
DoughsR27_animalBossGrace,entityclasses,Entity,,,Zendaya the Infinite
DoughsR280_animalBear,entityclasses,Entity,,,Main Squeeze the Abundant
DoughsR281_animalZombieVulture,entityclasses,Entity,,,Scooter
DoughsR282_animalCoyote,entityclasses,Entity,,,Clarissa
DoughsR283_animalZombieDog,entityclasses,Entity,,,Dearest the Freely Succulent and Bright
DoughsR284_animalMountainLion,entityclasses,Entity,,,Manuel
DoughsR285_animalBoar,entityclasses,Entity,,,Bella the Sort Of Ugly and Spry
DoughsR286_animalDireWolf,entityclasses,Entity,,,Barbara the Frightening
DoughsR287_animalWolf,entityclasses,Entity,,,Orlando the Shiny
DoughsR288_animalZombieBear,entityclasses,Entity,,,Apple the Internet Famous
DoughsR289_animalZombieVultureRadiated,entityclasses,Entity,,,Oaklyn the Slightly Indecent
DoughsR28_animalBear,entityclasses,Entity,,,Jasper
DoughsR290_animalSnake,entityclasses,Entity,,,Bobo
DoughsR291_animalBossGrace,entityclasses,Entity,,,Wicked the Delightfully Tangible
DoughsR292_animalBear,entityclasses,Entity,,,Hunky
DoughsR293_animalZombieVulture,entityclasses,Entity,,,Ladies Man
DoughsR294_animalCoyote,entityclasses,Entity,,,Zephyr the Coolly Super and Subsequent
DoughsR295_animalZombieDog,entityclasses,Entity,,,Georgia Peach the Cloudy
DoughsR296_animalMountainLion,entityclasses,Entity,,,Carly the Gently Very Cold
DoughsR297_animalBoar,entityclasses,Entity,,,Soul Mate the Sinister
DoughsR298_animalDireWolf,entityclasses,Entity,,,Red the Dank and Honored
DoughsR299_animalWolf,entityclasses,Entity,,,Evelyn the Vivacious
DoughsR29_animalZombieVulture,entityclasses,Entity,,,Snugglekins the Statuesque
DoughsR2_animalSnake,entityclasses,Entity,,,Chris the Superb
DoughsR300_animalZombieBear,entityclasses,Entity,,,Azariah the Ominous
DoughsR301_animalZombieVultureRadiated,entityclasses,Entity,,,Tiny Tim the Free-loading
DoughsR302_animalSnake,entityclasses,Entity,,,Jabari the Illegal
DoughsR303_animalBossGrace,entityclasses,Entity,,,Christopher the Rightfully Sinister
DoughsR304_animalBear,entityclasses,Entity,,,Chubby Bunny the Frilly
DoughsR305_animalZombieVulture,entityclasses,Entity,,,Snowball the Free-loading Zombie Vulture
DoughsR306_animalCoyote,entityclasses,Entity,,,Milana
DoughsR307_animalZombieDog,entityclasses,Entity,,,Magic Princess the Physically Secret and Special
DoughsR308_animalMountainLion,entityclasses,Entity,,,Yisroel the Generally Insane and Totally Smelly
DoughsR309_animalBoar,entityclasses,Entity,,,Anchor the Jovially Guiltless
DoughsR30_animalCoyote,entityclasses,Entity,,,Mingo the Reproachfully Psycho
DoughsR310_animalDireWolf,entityclasses,Entity,,,Delmonico the Greedily Immaterial
DoughsR311_animalWolf,entityclasses,Entity,,,Anne the Infuriating
DoughsR312_animalZombieBear,entityclasses,Entity,,,Arso the Gory
DoughsR313_animalZombieVultureRadiated,entityclasses,Entity,,,Zain the Free
DoughsR314_animalSnake,entityclasses,Entity,,,Mixer the Zesty
DoughsR315_animalBossGrace,entityclasses,Entity,,,Natalia the Tall
DoughsR316_animalBear,entityclasses,Entity,,,Bubbies the Unsightly Bear
DoughsR317_animalZombieVulture,entityclasses,Entity,,,Baby the Supportive
DoughsR318_animalCoyote,entityclasses,Entity,,,Kora the Annually Voluminous and Hopefully House-broken
DoughsR319_animalZombieDog,entityclasses,Entity,,,Gizmo
DoughsR31_animalZombieDog,entityclasses,Entity,,,Snickers the Annually Wicked
DoughsR320_animalMountainLion,entityclasses,Entity,,,Scout the Politely Ablaze
DoughsR321_animalBoar,entityclasses,Entity,,,Bear the Physically Important
DoughsR322_animalDireWolf,entityclasses,Entity,,,Matteo the More Fart Collecting
DoughsR323_animalWolf,entityclasses,Entity,,,Gucci the Watery and Oddly Chauvinistic
DoughsR324_animalZombieBear,entityclasses,Entity,,,Marvin
DoughsR325_animalZombieVultureRadiated,entityclasses,Entity,,,Maryam the Shallow and Idiotic
DoughsR326_animalSnake,entityclasses,Entity,,,Kailey the Depraved
DoughsR327_animalBossGrace,entityclasses,Entity,,,Rodeo the Mostly Guilty and Really Stupid
DoughsR328_animalBear,entityclasses,Entity,,,Smoochie the Scarce and Effortless
DoughsR329_animalZombieVulture,entityclasses,Entity,,,Gigi the Stealthily Filthy and Sexy
DoughsR32_animalMountainLion,entityclasses,Entity,,,Neil the Abaft
DoughsR330_animalCoyote,entityclasses,Entity,,,Jayleen the Often Gross
DoughsR331_animalZombieDog,entityclasses,Entity,,,Captain the Deplorable
DoughsR332_animalMountainLion,entityclasses,Entity,,,Yaretzi the Important and Steadfast
DoughsR333_animalBoar,entityclasses,Entity,,,Poopsie
DoughsR334_animalDireWolf,entityclasses,Entity,,,Santiago the Interesting and Zombie Like
DoughsR335_animalWolf,entityclasses,Entity,,,Hercules the Tangible
DoughsR336_animalZombieBear,entityclasses,Entity,,,Emory the Solemnly Zany and Compassionate
DoughsR337_animalZombieVultureRadiated,entityclasses,Entity,,,Rosemary the Shimmering
DoughsR338_animalSnake,entityclasses,Entity,,,Gary the Coolly Separate
DoughsR339_animalBossGrace,entityclasses,Entity,,,Diva
DoughsR33_animalBoar,entityclasses,Entity,,,Precious the Short-term and Aglow
DoughsR340_animalBear,entityclasses,Entity,,,Doobie the Scratchy
DoughsR341_animalZombieVulture,entityclasses,Entity,,,Georgia Peach the Dimly Jittery Zombie Vulture
DoughsR342_animalCoyote,entityclasses,Entity,,,Marie the Patiently Abrupt
DoughsR343_animalZombieDog,entityclasses,Entity,,,Sugar Britches the Salty Zombie Dog
DoughsR344_animalMountainLion,entityclasses,Entity,,,Arturo the Considerate
DoughsR345_animalBoar,entityclasses,Entity,,,Boogabear the Decent
DoughsR346_animalDireWolf,entityclasses,Entity,,,Landon the Hopelessly Teeming
DoughsR347_animalWolf,entityclasses,Entity,,,Scotty the Decent and Contemptible
DoughsR348_animalZombieBear,entityclasses,Entity,,,Dinero the Rightfully Second-hand
DoughsR349_animalZombieVultureRadiated,entityclasses,Entity,,,Fart Philanthropist
DoughsR34_animalDireWolf,entityclasses,Entity,,,Milo the Solidly Friendless and Defiant
DoughsR350_animalSnake,entityclasses,Entity,,,Pharoah the Monthly Grizzled
DoughsR351_animalBossGrace,entityclasses,Entity,,,Javier the Symptomatic and Vulgar
DoughsR352_animalBear,entityclasses,Entity,,,Trouble the Dimly Zany and Unusual
DoughsR353_animalZombieVulture,entityclasses,Entity,,,Short Cake the Hopelessly Crummy Zombie Vulture
DoughsR354_animalCoyote,entityclasses,Entity,,,Liam
DoughsR355_animalZombieDog,entityclasses,Entity,,,Candy the Scarily Chilling
DoughsR356_animalMountainLion,entityclasses,Entity,,,Duke
DoughsR357_animalBoar,entityclasses,Entity,,,Garfield the Successfully Disappointing and Heavenly
DoughsR358_animalDireWolf,entityclasses,Entity,,,Tessa the Unselfish
DoughsR359_animalWolf,entityclasses,Entity,,,Ariah the Grumpy
DoughsR35_animalWolf,entityclasses,Entity,,,Calvin the Acceptable
DoughsR360_animalZombieBear,entityclasses,Entity,,,Jared the Secondary
DoughsR361_animalZombieVultureRadiated,entityclasses,Entity,,,Khari the Smoothly Concerned and Miserable
DoughsR362_animalSnake,entityclasses,Entity,,,Vivienne
DoughsR363_animalBossGrace,entityclasses,Entity,,,Ashlyn the Prickly
DoughsR364_animalBear,entityclasses,Entity,,,Killer the Tomorrow Swift Bear
DoughsR365_animalZombieVulture,entityclasses,Entity,,,Angel Eyes the Miserable Zombie Vulture
DoughsR366_animalCoyote,entityclasses,Entity,,,Luke
DoughsR367_animalZombieDog,entityclasses,Entity,,,Sweety
DoughsR368_animalMountainLion,entityclasses,Entity,,,Gardener
DoughsR369_animalBoar,entityclasses,Entity,,,Babe the Cruelly Incandescent
DoughsR36_animalZombieBear,entityclasses,Entity,,,Derringer the Nauseous
DoughsR370_animalDireWolf,entityclasses,Entity,,,Eclipse
DoughsR371_animalWolf,entityclasses,Entity,,,Avalynn
DoughsR372_animalZombieBear,entityclasses,Entity,,,Ocean the Infantile
DoughsR373_animalZombieVultureRadiated,entityclasses,Entity,,,Victor the Quickly Fretful and Inborn
DoughsR374_animalSnake,entityclasses,Entity,,,Abram the Absorbed
DoughsR375_animalBossGrace,entityclasses,Entity,,,Dorothy the Juvenile and Straight
DoughsR376_animalBear,entityclasses,Entity,,,Superman
DoughsR377_animalZombieVulture,entityclasses,Entity,,,Willow the Mysterious
DoughsR378_animalCoyote,entityclasses,Entity,,,Daisy the Righteously Industrious
DoughsR379_animalZombieDog,entityclasses,Entity,,,Cutie
DoughsR37_animalZombieVultureRadiated,entityclasses,Entity,,,Nathaniel the Hurried
DoughsR380_animalMountainLion,entityclasses,Entity,,,Daniela the Unfortunate
DoughsR381_animalBoar,entityclasses,Entity,,,Cuddle Bunny the Seldom Obviously Bitter
DoughsR382_animalDireWolf,entityclasses,Entity,,,Rifle the Crummy
DoughsR383_animalWolf,entityclasses,Entity,,,Kietche the Abundant
DoughsR384_animalZombieBear,entityclasses,Entity,,,Marlee the Dreamily Boastfully Abominable and Sort Of Cheap
DoughsR385_animalZombieVultureRadiated,entityclasses,Entity,,,Alonzo the Famously Obviously Furious
DoughsR386_animalSnake,entityclasses,Entity,,,Calamity the Funny
DoughsR387_animalBossGrace,entityclasses,Entity,,,Valeria
DoughsR388_animalBear,entityclasses,Entity,,,Cheeky Monkey the Correctly Deceiving Bear
DoughsR389_animalZombieVulture,entityclasses,Entity,,,Lady Love the Obviously Alcoholic
DoughsR38_animalSnake,entityclasses,Entity,,,Puma
DoughsR390_animalCoyote,entityclasses,Entity,,,Alaric the Yawningly Impure
DoughsR391_animalZombieDog,entityclasses,Entity,,,Golden the Quirkily Warm
DoughsR392_animalMountainLion,entityclasses,Entity,,,Santiago the Wee
DoughsR393_animalBoar,entityclasses,Entity,,,Snowball the Suspiciously Perverted and Carefree
DoughsR394_animalDireWolf,entityclasses,Entity,,,Buttermilk the Wetly Decisive
DoughsR395_animalWolf,entityclasses,Entity,,,Couch Potato
DoughsR396_animalZombieBear,entityclasses,Entity,,,Lonesome the Subsequent
DoughsR397_animalZombieVultureRadiated,entityclasses,Entity,,,Jazmine the Furious
DoughsR398_animalSnake,entityclasses,Entity,,,Samantha the Joyously Densely Moronic and Subsequent
DoughsR399_animalBossGrace,entityclasses,Entity,,,Kaisley the Convincing and Foolish
DoughsR39_animalBossGrace,entityclasses,Entity,,,Florian the Substantial
DoughsR3_animalBossGrace,entityclasses,Entity,,,Sandy the Vivacious and Watchful
DoughsR400_animalBear,entityclasses,Entity,,,Doodle Bug the Instantly Immaculate
DoughsR401_animalZombieVulture,entityclasses,Entity,,,Hun
DoughsR402_animalCoyote,entityclasses,Entity,,,Olivia the Adventurously Trashy
DoughsR403_animalZombieDog,entityclasses,Entity,,,Giggles
DoughsR404_animalMountainLion,entityclasses,Entity,,,Haley the Furious
DoughsR405_animalBoar,entityclasses,Entity,,,Sheba the Zany Boar
DoughsR406_animalDireWolf,entityclasses,Entity,,,Reese the Valiantly Several
DoughsR407_animalWolf,entityclasses,Entity,,,Sean
DoughsR408_animalZombieBear,entityclasses,Entity,,,Jo the Stark
DoughsR409_animalZombieVultureRadiated,entityclasses,Entity,,,Butter Churner the Vile
DoughsR40_animalBear,entityclasses,Entity,,,Luv Puppies the Gullible and Shod
DoughsR410_animalSnake,entityclasses,Entity,,,Ellen the Hurried
DoughsR411_animalBossGrace,entityclasses,Entity,,,Harriet the Cloistered and Arrogant
DoughsR412_animalBear,entityclasses,Entity,,,Queen the Dearest
DoughsR413_animalZombieVulture,entityclasses,Entity,,,Sugar Puss the Furiously Dangerous and Handsome
DoughsR414_animalCoyote,entityclasses,Entity,,,Austyn the Highly Promiscuous and Trashy
DoughsR415_animalZombieDog,entityclasses,Entity,,,Super Woman the Black Metal Zombie Dog
DoughsR416_animalMountainLion,entityclasses,Entity,,,Reginald
DoughsR417_animalBoar,entityclasses,Entity,,,Zoe the Scintillating
DoughsR418_animalDireWolf,entityclasses,Entity,,,Cole the Shabby
DoughsR419_animalWolf,entityclasses,Entity,,,Jacob the Mental
DoughsR41_animalZombieVulture,entityclasses,Entity,,,Tiger Toes the Commonly Bloody
