Key,File,Type,UsedInMainMenu,NoTranslate,english
DoughsR1020_zombieFemaleFatFeral,entityclasses,Entity,,,Bruce the Eventually Unearthly and Haggard
DoughsR1021_zombieBiker,entityclasses,Entity,,,Valentino the Free-loading
DoughsR1022_zombiePartyGirlRadiated,entityclasses,Entity,,,Emmalyn the United
DoughsR1023_zombieSoldierFeral,entityclasses,Entity,,,Jaxson the Thoughtfully At-the-ready and Instantly Frisky
DoughsR1024_zombieBoeRadiated,entityclasses,Entity,,,Blue the Imminent Radiated Boe
DoughsR1025_zombieTomClarkRadiated,entityclasses,Entity,,,Stone the Useless Radiated Tom Clark
DoughsR1026_zombieFemaleFat,entityclasses,Entity,,,Raelynn the Playfully Unlined Big Momma
DoughsR1027_zombieBoe,entityclasses,Entity,,,Liberty the Tawdry
DoughsR1028_zombieScreamerRadiated,entityclasses,Entity,,,Boaz the Mysterious Radiated Screamer
DoughsR1029_zombieDarlene,entityclasses,Entity,,,Rembrant the Boldly Eerie Darlene
DoughsR102_zombieMaleHazmatFeral,entityclasses,Entity,,,Adelyn the Really Loose and Hateful
DoughsR1030_zombieBurnt,entityclasses,Entity,,,Millie the House-broken
DoughsR1031_zombieFatHawaiian,entityclasses,Entity,,,Picalo the Instantly Infatuated and Interesting
DoughsR1032_zombieLumberjackRadiated,entityclasses,Entity,,,Dax the Sentimental and Funny
DoughsR1033_zombieUtilityWorkerFeral,entityclasses,Entity,,,Fifibelle the Decisive and Submissive
DoughsR1034_zombieSkateboarderRadiated,entityclasses,Entity,,,Alan
DoughsR1035_zombieJanitor,entityclasses,Entity,,,Jane the Loosely Pea-brained
DoughsR1036_zombieMaleHazmat,entityclasses,Entity,,,Braylen the Tangy and Abject
DoughsR1037_zombieArlene,entityclasses,Entity,,,Ismael the Jam-packed and Obviously Alcoholic
DoughsR1038_zombieBusinessManRadiated,entityclasses,Entity,,,Mohammed the Insidious Radiated Businessman
DoughsR1039_zombieSpiderFeral,entityclasses,Entity,,,Chandler the Honestly Bat Shit Crazy and Cheating
DoughsR103_zombieSteveCrawler,entityclasses,Entity,,,Sylvie the Telling Crawler
DoughsR1040_zombieBusinessMan,entityclasses,Entity,,,Buttons the Unhappy Businessman
DoughsR1041_zombieFatCopRadiated,entityclasses,Entity,,,Branson
DoughsR1042_zombieMutatedFeral,entityclasses,Entity,,,Lexie the Abominable and Bat-shit Crazy
DoughsR1043_zombieUtilityWorker,entityclasses,Entity,,,Amalia the Deep Utility Worker
DoughsR1044_zombieBoeFeral,entityclasses,Entity,,,Amethyst the Inferior Feral Boe
DoughsR1045_zombieMarlene,entityclasses,Entity,,,Desmond the Unsuitable
DoughsR1046_zombieNurseRadiated,entityclasses,Entity,,,Lady the Vivacious Radiated Nurse
DoughsR1047_zombieBusinessManFeral,entityclasses,Entity,,,Brazil the Crummy Feral Businessman
DoughsR1048_zombieMaleHazmatFeral,entityclasses,Entity,,,Laylah the Stubborn
DoughsR1049_zombieSteveCrawler,entityclasses,Entity,,,Maddox the Dastardly Crawler
DoughsR104_zombieDarleneRadiated,entityclasses,Entity,,,Santos the Farty Abaft and Tense
DoughsR1050_zombieDarleneRadiated,entityclasses,Entity,,,Tiamii the Deeply Hungry and Vindictive
DoughsR1051_zombieSteveRadiated,entityclasses,Entity,,,Santana the Inwardly Staid and Ultra Hellish
DoughsR1052_zombieMoeFeral,entityclasses,Entity,,,Luz
DoughsR1053_zombieMarleneFeral,entityclasses,Entity,,,Bonnie the No-good and Inappropriate
DoughsR1054_zombieSteve,entityclasses,Entity,,,Taco the Viciously Impassioned Steve
DoughsR1055_zombieMutated,entityclasses,Entity,,,I.c Yadick the Willfully Intentional and Perilous
DoughsR1056_zombieLabRadiated,entityclasses,Entity,,,Kaylie the Shitty
DoughsR1057_zombieFatHawaiianRadiated,entityclasses,Entity,,,Talon the Conventional
DoughsR1058_zombieLab,entityclasses,Entity,,,Camila the Frugal Lab Worker
DoughsR1059_zombieNurse,entityclasses,Entity,,,Epona the Ill-informed Nurse
DoughsR105_zombieSteveRadiated,entityclasses,Entity,,,Mulva the Stereotyped Radiated Steve
DoughsR1060_zombieLumberjackFeral,entityclasses,Entity,,,Elsie
DoughsR1061_zombieJanitorFeral,entityclasses,Entity,,,Florian the Instantly Frisky and Ablaze
DoughsR1062_zombieSpider,entityclasses,Entity,,,Ozzy the Scream-worthy and Vivid
DoughsR1063_zombieWightFeral,entityclasses,Entity,,,Shane the Wonderfully Grouchy Feral Wight
DoughsR1064_zombieArleneFeral,entityclasses,Entity,,,Chana the Macabre
DoughsR1065_zombieTomClark,entityclasses,Entity,,,Whitley the Defiant and Inhuman
DoughsR1066_zombieJoe,entityclasses,Entity,,,Dulce the Punctually Majorly Corpselike Joe
DoughsR1067_zombieBurntFeral,entityclasses,Entity,,,Romina the Inwardly Acclaimed
DoughsR1068_zombieJoeRadiated,entityclasses,Entity,,,Imani
DoughsR1069_zombieSoldierRadiated,entityclasses,Entity,,,Ember the Jealously Godawful Radiated Soldier
DoughsR106_zombieMoeFeral,entityclasses,Entity,,,Booker the Painfully Wormy Feral Moe
DoughsR1070_zombieScreamer,entityclasses,Entity,,,Correspondent the Warlike Screamer
DoughsR1071_zombieLumberjack,entityclasses,Entity,,,Amos the Soon Succulent and Hyperactive
DoughsR1072_zombieYoRadiated,entityclasses,Entity,,,Splash
DoughsR1073_zombieSkateboarder,entityclasses,Entity,,,Jerome
DoughsR1074_zombieBikerFeral,entityclasses,Entity,,,Misael
DoughsR1075_zombieWightRadiated,entityclasses,Entity,,,Jo Kid the Knavishly Super
DoughsR1076_zombieSkateboarderFeral,entityclasses,Entity,,,Yoga the Bashfully Satisfying and Dearest
DoughsR1077_zombieMaleHazmatRadiated,entityclasses,Entity,,,Cherry the Prickly Radiated Hazmat
DoughsR1078_zombieBurntRadiated,entityclasses,Entity,,,Renata
DoughsR1079_zombieJoeFeral,entityclasses,Entity,,,Madelynn the Warped and Disgraceful
DoughsR107_zombieMarleneFeral,entityclasses,Entity,,,Willie the Distressed Feral Marlene
DoughsR1080_zombieTomClarkFeral,entityclasses,Entity,,,Holland
DoughsR1081_zombieMutatedRadiated,entityclasses,Entity,,,Lauren the Actually
DoughsR1082_zombieScreamerFeral,entityclasses,Entity,,,Jagger the Separate
DoughsR1083_zombieBikerRadiated,entityclasses,Entity,,,Enzo
DoughsR1084_zombieArleneRadiated,entityclasses,Entity,,,Rafael the Unaccountably Deceitful Radiated Arlene
DoughsR1085_zombieDarleneFeral,entityclasses,Entity,,,Lionel the Academic Feral Darlene
DoughsR1086_zombiePartyGirlFeral,entityclasses,Entity,,,Connor the Synonymous Feral Party Girl
DoughsR1087_zombieFatCop,entityclasses,Entity,,,Maisie the Scornful Cop
DoughsR1088_zombieSoldier,entityclasses,Entity,,,Kaia the Worm Infested and Really Smelly
DoughsR1089_zombieDemolition,entityclasses,Entity,,,Philip
DoughsR108_zombieSteve,entityclasses,Entity,,,Princess the Warmhearted Steve
DoughsR1090_zombieFemaleFatRadiated,entityclasses,Entity,,,Nalani the Impertinent Radiated Big Momma
DoughsR1091_zombieLabFeral,entityclasses,Entity,,,Helena the Short-term Feral Lab Worker
DoughsR1092_zombiePartyGirl,entityclasses,Entity,,,Yael
DoughsR1093_zombieMoeRadiated,entityclasses,Entity,,,Aila the Merciless
DoughsR1094_zombieSpiderRadiated,entityclasses,Entity,,,Beauregard the Subsequent
DoughsR1095_zombieNurseFeral,entityclasses,Entity,,,Harper the Poorly Pissed Off and Sorta Deceased
DoughsR1096_zombieMarleneRadiated,entityclasses,Entity,,,Sahara the Tan Radiated Marlene
DoughsR1097_zombieMoe,entityclasses,Entity,,,Kalel the Haunting
DoughsR1098_zombieUtilityWorkerRadiated,entityclasses,Entity,,,Alibaba the Warmhearted and Vacuous
DoughsR1099_zombieYoFeral,entityclasses,Entity,,,Rocco the Furious
DoughsR109_zombieMutated,entityclasses,Entity,,,Ollie the Darling Mutated
DoughsR10_zombieMutatedFeral,entityclasses,Entity,,,Gia the Restfully Very Cold
DoughsR1100_zombieYo,entityclasses,Entity,,,Emmalyn the Gladly Troubled Yo
DoughsR1101_zombieFatHawaiianFeral,entityclasses,Entity,,,Baby the Gracefully Stable Feral Tourist
DoughsR1102_zombieJanitorRadiated,entityclasses,Entity,,,Sarai the Humiliating Radiated Janitor
DoughsR1103_zombieSteveCrawlerFeral,entityclasses,Entity,,,Elian the Double-crossing and Strong
DoughsR1104_zombieSteveFeral,entityclasses,Entity,,,Scout the Twisted and Rude
DoughsR1105_zombieFatCopFeral,entityclasses,Entity,,,Dewy the Mega Lurid
DoughsR1106_zombieFemaleFatFeral,entityclasses,Entity,,,Gabrielle the Free-loading
DoughsR1107_zombieBiker,entityclasses,Entity,,,Buttermilk the Highly Promiscuous
DoughsR1108_zombiePartyGirlRadiated,entityclasses,Entity,,,Skye the Functional Radiated Party Girl
DoughsR1109_zombieSoldierFeral,entityclasses,Entity,,,Juniper the Sheepishly Ill-fated
DoughsR110_zombieLabRadiated,entityclasses,Entity,,,Rosy
DoughsR1110_zombieBoeRadiated,entityclasses,Entity,,,Oakley the Shitty Radiated Boe
DoughsR1111_zombieTomClarkRadiated,entityclasses,Entity,,,Myra the Absolute Radiated Tom Clark
DoughsR1112_zombieFemaleFat,entityclasses,Entity,,,Case the Unnecessarily Super Lame and Dullest Tool
DoughsR1113_zombieBoe,entityclasses,Entity,,,Maxim the Waggish Boe
DoughsR1114_zombieScreamerRadiated,entityclasses,Entity,,,Kiara
DoughsR1115_zombieDarlene,entityclasses,Entity,,,Veda the Adamant Darlene
DoughsR1116_zombieBurnt,entityclasses,Entity,,,Andrea the Brainless
DoughsR1117_zombieFatHawaiian,entityclasses,Entity,,,Picasso the 1970s Tragic and Lightly Backstabbing
DoughsR1118_zombieLumberjackRadiated,entityclasses,Entity,,,Maximilian the Improbable Radiated Lumberjack
DoughsR1119_zombieUtilityWorkerFeral,entityclasses,Entity,,,Rhapsody the Imaginary and Powerfully Stinky
DoughsR111_zombieFatHawaiianRadiated,entityclasses,Entity,,,Aliya the Frail and Frilly
DoughsR1120_zombieSkateboarderRadiated,entityclasses,Entity,,,Belle the Gleefully Reckless
DoughsR1121_zombieJanitor,entityclasses,Entity,,,Jolene
DoughsR1122_zombieMaleHazmat,entityclasses,Entity,,,Ansley the Possessed
DoughsR1123_zombieArlene,entityclasses,Entity,,,Adelaide the Starchy
DoughsR1124_zombieBusinessManRadiated,entityclasses,Entity,,,Alaiya the Fast Really Lousy
DoughsR1125_zombieSpiderFeral,entityclasses,Entity,,,Selena the Politely Naughty and Acidic
DoughsR1126_zombieBusinessMan,entityclasses,Entity,,,Hadleigh the Disguised and Scholarly
DoughsR1127_zombieFatCopRadiated,entityclasses,Entity,,,Livia the Possessed Radiated Cop
DoughsR1128_zombieMutatedFeral,entityclasses,Entity,,,Miles the Warmhearted
DoughsR1129_zombieUtilityWorker,entityclasses,Entity,,,Maria
DoughsR112_zombieLab,entityclasses,Entity,,,Malaysia the Squeaky
DoughsR1130_zombieBoeFeral,entityclasses,Entity,,,Lyla the Impish and Impassioned
DoughsR1131_zombieMarlene,entityclasses,Entity,,,Serena
DoughsR1132_zombieNurseRadiated,entityclasses,Entity,,,Nelson
DoughsR1133_zombieBusinessManFeral,entityclasses,Entity,,,Misty the Deceiving Feral Businessman
DoughsR1134_zombieMaleHazmatFeral,entityclasses,Entity,,,Alice the Really Naughty
DoughsR1135_zombieSteveCrawler,entityclasses,Entity,,,Eddie
DoughsR1136_zombieDarleneRadiated,entityclasses,Entity,,,Ruby the Infantile
DoughsR1137_zombieSteveRadiated,entityclasses,Entity,,,Chex the Condemned
DoughsR1138_zombieMoeFeral,entityclasses,Entity,,,Dane the Tremendously Rebellious and Temporary
DoughsR1139_zombieMarleneFeral,entityclasses,Entity,,,Louie the Physically Freezing and Very Chauvinistic
DoughsR113_zombieNurse,entityclasses,Entity,,,Poke
DoughsR1140_zombieSteve,entityclasses,Entity,,,Dariel
DoughsR1141_zombieMutated,entityclasses,Entity,,,Tomas the Grubby
DoughsR1142_zombieLabRadiated,entityclasses,Entity,,,Linden the Watchful
DoughsR1143_zombieFatHawaiianRadiated,entityclasses,Entity,,,Bullet the Unnecessarily Abhorrent
DoughsR1144_zombieLab,entityclasses,Entity,,,Roger the Hopelessly Tangible Lab Worker
DoughsR1145_zombieNurse,entityclasses,Entity,,,Hardy the Deeply Nurse
DoughsR1146_zombieLumberjackFeral,entityclasses,Entity,,,Moondance
DoughsR1147_zombieJanitorFeral,entityclasses,Entity,,,Auden the Harmful Feral Janitor
DoughsR1148_zombieSpider,entityclasses,Entity,,,Adley the Adulterous and Self-absorbed
DoughsR1149_zombieWightFeral,entityclasses,Entity,,,Kyree the Bat Shit Crazy and Inexcusable
DoughsR114_zombieLumberjackFeral,entityclasses,Entity,,,Facebook the Dear Feral Lumberjack
DoughsR1150_zombieArleneFeral,entityclasses,Entity,,,Samira the Elegantly Crappy
DoughsR1151_zombieTomClark,entityclasses,Entity,,,Tucker the Impish Tom Clark
DoughsR1152_zombieJoe,entityclasses,Entity,,,Dominator the Squeamish
DoughsR1153_zombieBurntFeral,entityclasses,Entity,,,Sarah
DoughsR1154_zombieJoeRadiated,entityclasses,Entity,,,Elise the Fart Flinging Radiated Joe
DoughsR1155_zombieSoldierRadiated,entityclasses,Entity,,,Mingo the Irrational
DoughsR1156_zombieScreamer,entityclasses,Entity,,,Jasmine
DoughsR1157_zombieLumberjack,entityclasses,Entity,,,Ruby the Watchful
DoughsR1158_zombieYoRadiated,entityclasses,Entity,,,Brecken the Even Second-hand
DoughsR1159_zombieSkateboarder,entityclasses,Entity,,,Maya
DoughsR115_zombieJanitorFeral,entityclasses,Entity,,,Mia
DoughsR1160_zombieBikerFeral,entityclasses,Entity,,,Renee the Lazily Impressionable Feral Biker
DoughsR1161_zombieWightRadiated,entityclasses,Entity,,,Elora the Vile
DoughsR1162_zombieSkateboarderFeral,entityclasses,Entity,,,Levi the Shakily Unripe Feral Thug
DoughsR1163_zombieMaleHazmatRadiated,entityclasses,Entity,,,Archer the Defective and Blathering
DoughsR1164_zombieBurntRadiated,entityclasses,Entity,,,Hope the Untidy
DoughsR1165_zombieJoeFeral,entityclasses,Entity,,,Damon
DoughsR1166_zombieTomClarkFeral,entityclasses,Entity,,,Kailani the Wan
DoughsR1167_zombieMutatedRadiated,entityclasses,Entity,,,Jet
DoughsR1168_zombieScreamerFeral,entityclasses,Entity,,,Red the Reckless
DoughsR1169_zombieBikerRadiated,entityclasses,Entity,,,Nathan the Aching
DoughsR116_zombieSpider,entityclasses,Entity,,,Chett the Very Guilty Spider
DoughsR1170_zombieArleneRadiated,entityclasses,Entity,,,Kailani the Inconclusive and Obviously Friendless
DoughsR1171_zombieDarleneFeral,entityclasses,Entity,,,Miley the Inborn and Incandescent
DoughsR1172_zombiePartyGirlFeral,entityclasses,Entity,,,Fun Dip the Infuriating and Frigid
DoughsR1173_zombieFatCop,entityclasses,Entity,,,Yael
DoughsR1174_zombieSoldier,entityclasses,Entity,,,Brittany the Super Smelly and Territorial
DoughsR1175_zombieDemolition,entityclasses,Entity,,,Asmodeus the Shut
DoughsR1176_zombieFemaleFatRadiated,entityclasses,Entity,,,Aiden the Irresponsible
DoughsR1177_zombieLabFeral,entityclasses,Entity,,,Mary the Same and Pestilent
DoughsR1178_zombiePartyGirl,entityclasses,Entity,,,Princeton the Almost Dead Party Girl
DoughsR1179_zombieMoeRadiated,entityclasses,Entity,,,Amayah the Invincible
DoughsR117_zombieWightFeral,entityclasses,Entity,,,Shawnee the Frenetically Depraved
DoughsR1180_zombieSpiderRadiated,entityclasses,Entity,,,Kaysen the Acoustic
DoughsR1181_zombieNurseFeral,entityclasses,Entity,,,Nacho the Obviously Bitter
DoughsR1182_zombieMarleneRadiated,entityclasses,Entity,,,Pride
DoughsR1183_zombieMoe,entityclasses,Entity,,,Westin the Funny
DoughsR1184_zombieUtilityWorkerRadiated,entityclasses,Entity,,,Amayah the Hysterical and Jolly
DoughsR1185_zombieYoFeral,entityclasses,Entity,,,Casino the Fully High-end and Cheap
DoughsR1186_zombieYo,entityclasses,Entity,,,Ginger the Sometimes Miserable
DoughsR1187_zombieFatHawaiianFeral,entityclasses,Entity,,,Kenzo the Icy and Peculiar
DoughsR1188_zombieJanitorRadiated,entityclasses,Entity,,,Crimson the Openly Frothy Radiated Janitor
DoughsR1189_zombieSteveCrawlerFeral,entityclasses,Entity,,,Zeus the Clear-cut Feral Crawler
DoughsR118_zombieArleneFeral,entityclasses,Entity,,,Gucci
DoughsR1190_zombieSteveFeral,entityclasses,Entity,,,Cade the Corpselike Feral Steve
DoughsR1191_zombieFatCopFeral,entityclasses,Entity,,,Dhruv the Crazy Like Your Ex and Argumentative
DoughsR1192_zombieFemaleFatFeral,entityclasses,Entity,,,Leo
DoughsR1193_zombieBiker,entityclasses,Entity,,,Katherine the Sympathetic Biker
DoughsR1194_zombiePartyGirlRadiated,entityclasses,Entity,,,Bishop the Noisily Dank and Unlucky
DoughsR1195_zombieSoldierFeral,entityclasses,Entity,,,Genevieve the Industrious Feral Soldier
DoughsR1196_zombieBoeRadiated,entityclasses,Entity,,,Allen the Overconfidently Homely Radiated Boe
DoughsR1197_zombieTomClarkRadiated,entityclasses,Entity,,,Kayleigh the Enthusiastically Growling Radiated Tom Clark
DoughsR1198_zombieFemaleFat,entityclasses,Entity,,,Ryleigh the Broadly Looming and Treacherous
DoughsR1199_zombieBoe,entityclasses,Entity,,,Minot the Reckless Boe
DoughsR119_zombieTomClark,entityclasses,Entity,,,Otto the Repulsive
DoughsR11_zombieUtilityWorker,entityclasses,Entity,,,Amani the Sweetly Common
DoughsR1200_zombieScreamerRadiated,entityclasses,Entity,,,Tommy the Inquisitively Wealthy and Common
DoughsR1201_zombieDarlene,entityclasses,Entity,,,Lachlan the Furry Darlene
DoughsR1202_zombieBurnt,entityclasses,Entity,,,Troy the Accidental Burnt
DoughsR1203_zombieFatHawaiian,entityclasses,Entity,,,Javion the Tense Tourist
DoughsR1204_zombieLumberjackRadiated,entityclasses,Entity,,,Panama the Steadfast Radiated Lumberjack
DoughsR1205_zombieUtilityWorkerFeral,entityclasses,Entity,,,Fart Flinger the Perverted
DoughsR1206_zombieSkateboarderRadiated,entityclasses,Entity,,,Juliette the Disgusting
DoughsR1207_zombieJanitor,entityclasses,Entity,,,Navy the Deep
DoughsR1208_zombieMaleHazmat,entityclasses,Entity,,,Dominik the Miserable Hazmat
DoughsR1209_zombieArlene,entityclasses,Entity,,,Holly the Stout and Bloodcurdling
DoughsR120_zombieJoe,entityclasses,Entity,,,Mac the Acceptable Joe
DoughsR1210_zombieBusinessManRadiated,entityclasses,Entity,,,Hector
DoughsR1211_zombieSpiderFeral,entityclasses,Entity,,,Buster the Bloodcurdling
DoughsR1212_zombieBusinessMan,entityclasses,Entity,,,Fiddle the Gory and Grouchy
DoughsR1213_zombieFatCopRadiated,entityclasses,Entity,,,Sean the Very Cold and Majorly Corpselike
DoughsR1214_zombieMutatedFeral,entityclasses,Entity,,,Davis the Mechanically Nasty
DoughsR1215_zombieUtilityWorker,entityclasses,Entity,,,Damon the Fortunately Naughty and Startling
DoughsR1216_zombieBoeFeral,entityclasses,Entity,,,Alpha
DoughsR1217_zombieMarlene,entityclasses,Entity,,,Asher
DoughsR1218_zombieNurseRadiated,entityclasses,Entity,,,Rayna the Woefully Conventional Radiated Nurse
DoughsR1219_zombieBusinessManFeral,entityclasses,Entity,,,Kathryn the Soon Bull Headed and Stained
DoughsR121_zombieBurntFeral,entityclasses,Entity,,,Arabella the Dazzling
DoughsR1220_zombieMaleHazmatFeral,entityclasses,Entity,,,Dinero
DoughsR1221_zombieSteveCrawler,entityclasses,Entity,,,Della
DoughsR1222_zombieDarleneRadiated,entityclasses,Entity,,,Yoga the Furiously Lame and Wretched
DoughsR1223_zombieSteveRadiated,entityclasses,Entity,,,Esme the Very Tactful
DoughsR1224_zombieMoeFeral,entityclasses,Entity,,,Oreo the Very Mean
DoughsR1225_zombieMarleneFeral,entityclasses,Entity,,,Abel the Impractical and Abhorrent
DoughsR1226_zombieSteve,entityclasses,Entity,,,Kayson the Scandalous and Cold-hearted
DoughsR1227_zombieMutated,entityclasses,Entity,,,Shoshone the Inexcusable
DoughsR1228_zombieLabRadiated,entityclasses,Entity,,,Dolly the Adhoc
DoughsR1229_zombieFatHawaiianRadiated,entityclasses,Entity,,,Gabriela the Sharp
DoughsR122_zombieJoeRadiated,entityclasses,Entity,,,Simone
DoughsR1230_zombieLab,entityclasses,Entity,,,Jamie the Wary
DoughsR1231_zombieNurse,entityclasses,Entity,,,Elyse the Briefly Supportive and Spine-tingling
DoughsR1232_zombieLumberjackFeral,entityclasses,Entity,,,Vihaan
DoughsR1233_zombieJanitorFeral,entityclasses,Entity,,,Azrael the Acrid and Groovy
DoughsR1234_zombieSpider,entityclasses,Entity,,,Joy the Witless
DoughsR1235_zombieWightFeral,entityclasses,Entity,,,Scooner
DoughsR1236_zombieArleneFeral,entityclasses,Entity,,,Prancer the Damned Feral Arlene
DoughsR1237_zombieTomClark,entityclasses,Entity,,,Brentley the Grounded and Wan
DoughsR1238_zombieJoe,entityclasses,Entity,,,Solace
DoughsR1239_zombieBurntFeral,entityclasses,Entity,,,Bentley the Hypnotic and Decisive
DoughsR123_zombieSoldierRadiated,entityclasses,Entity,,,Ballerina the Rotten Radiated Soldier
DoughsR1240_zombieJoeRadiated,entityclasses,Entity,,,Porter the Boring Radiated Joe
DoughsR1241_zombieSoldierRadiated,entityclasses,Entity,,,Zainab the Briefly Selective Radiated Soldier
DoughsR1242_zombieScreamer,entityclasses,Entity,,,Rohan
DoughsR1243_zombieLumberjack,entityclasses,Entity,,,Benjamin the Wavy and Virtuous
DoughsR1244_zombieYoRadiated,entityclasses,Entity,,,Barrett the Rude and Misunderstood
DoughsR1245_zombieSkateboarder,entityclasses,Entity,,,Trinket the Shocking and Infinitely Smelly
DoughsR1246_zombieBikerFeral,entityclasses,Entity,,,Dancer the Infinitely Sad and Superior
DoughsR1247_zombieWightRadiated,entityclasses,Entity,,,Alvaro the Symptomatic and Very Bad
DoughsR1248_zombieSkateboarderFeral,entityclasses,Entity,,,Kansas the Coolly Xenophobic Feral Thug
DoughsR1249_zombieMaleHazmatRadiated,entityclasses,Entity,,,Darren the Suburban
DoughsR124_zombieScreamer,entityclasses,Entity,,,Miriam the Insignificant and Aback
DoughsR1250_zombieBurntRadiated,entityclasses,Entity,,,Yakama the Frizzy
DoughsR1251_zombieJoeFeral,entityclasses,Entity,,,Moon the Bonkers
DoughsR1252_zombieTomClarkFeral,entityclasses,Entity,,,Zuza the Boldly Impractical and Moronic
DoughsR1253_zombieMutatedRadiated,entityclasses,Entity,,,Reno
DoughsR1254_zombieScreamerFeral,entityclasses,Entity,,,Bodhi
DoughsR1255_zombieBikerRadiated,entityclasses,Entity,,,Anders the Immediately Mischievous and No-good
DoughsR1256_zombieArleneRadiated,entityclasses,Entity,,,Melina
DoughsR1257_zombieDarleneFeral,entityclasses,Entity,,,Milly
DoughsR1258_zombiePartyGirlFeral,entityclasses,Entity,,,Kenzie the Savory and Disembodied
DoughsR1259_zombieFatCop,entityclasses,Entity,,,Amayah the Pissed Off and Crockpot Of Sadness
DoughsR125_zombieLumberjack,entityclasses,Entity,,,Zaylee the Quietly Hyper Miserable Lumberjack
DoughsR1260_zombieSoldier,entityclasses,Entity,,,Marlee the Nervously Acrobatic and Perilous
DoughsR1261_zombieDemolition,entityclasses,Entity,,,Callahan the Painfully Watery and Dismal
DoughsR1262_zombieFemaleFatRadiated,entityclasses,Entity,,,Carlos
DoughsR1263_zombieLabFeral,entityclasses,Entity,,,Juliet the Uselessly Dimwitted Feral Lab Worker
DoughsR1264_zombiePartyGirl,entityclasses,Entity,,,Uri the Slimy and Brainless
DoughsR1265_zombieMoeRadiated,entityclasses,Entity,,,Malaya the Mean Radiated Moe
DoughsR1266_zombieSpiderRadiated,entityclasses,Entity,,,Buttercup the Stupendous Radiated Spider
DoughsR1267_zombieNurseFeral,entityclasses,Entity,,,Kickapoo the Sheepishly Joyous
DoughsR1268_zombieMarleneRadiated,entityclasses,Entity,,,Wilma Fingerdoo the Profane
DoughsR1269_zombieMoe,entityclasses,Entity,,,Jazzy the Abaft
DoughsR126_zombieYoRadiated,entityclasses,Entity,,,Jaxx the Promiscuous Radiated Yo
DoughsR1270_zombieUtilityWorkerRadiated,entityclasses,Entity,,,Kailey the Cocky Radiated Utility Worker
DoughsR1271_zombieYoFeral,entityclasses,Entity,,,Piper the Slightly Hideous and Unkempt
DoughsR1272_zombieYo,entityclasses,Entity,,,Mercer the Loftily Groovy Yo
DoughsR1273_zombieFatHawaiianFeral,entityclasses,Entity,,,Dinero the Repulsive
DoughsR1274_zombieJanitorRadiated,entityclasses,Entity,,,Jaden
DoughsR1275_zombieSteveCrawlerFeral,entityclasses,Entity,,,Pecos the Monstrous
DoughsR1276_zombieSteveFeral,entityclasses,Entity,,,Ozzy the Funny Feral Steve
DoughsR1277_zombieFatCopFeral,entityclasses,Entity,,,Peyton the Haggard and Sickened
DoughsR1278_zombieFemaleFatFeral,entityclasses,Entity,,,Berkley
DoughsR1279_zombieBiker,entityclasses,Entity,,,Zariyah the Unbearably Ashen Grey
DoughsR127_zombieSkateboarder,entityclasses,Entity,,,Alijah the Boring and Nasty
DoughsR1280_zombiePartyGirlRadiated,entityclasses,Entity,,,Lilly the Stylish and Fluffy
DoughsR1281_zombieSoldierFeral,entityclasses,Entity,,,Bjorn the Bone-chilling
DoughsR1282_zombieBoeRadiated,entityclasses,Entity,,,Forrest the Hulking Radiated Boe
DoughsR1283_zombieTomClarkRadiated,entityclasses,Entity,,,Alannah the Sure-footed
